year,glacier_wide_balance_mean,glacier_wide_balance_std,glacier_wide_balance_p05,glacier_wide_balance_p25,glacier_wide_balance_p50,glacier_wide_balance_p75,glacier_wide_balance_p95,area_km2_mean,area_km2_std,area_km2_p05,area_km2_p25,area_km2_p50,area_km2_p75,area_km2_p95,volume_km3_mean,volume_km3_std,volume_km3_p05,volume_km3_p25,volume_km3_p50,volume_km3_p75,volume_km3_p95,mean_thickness_m_mean,mean_thickness_m_std,mean_thickness_m_p05,mean_thickness_m_p25,mean_thickness_m_p50,mean_thickness_m_p75,mean_thickness_m_p95,total_annual_runoff_mm_mean,total_annual_runoff_mm_std,total_annual_runoff_mm_p05,total_annual_runoff_mm_p25,total_annual_runoff_mm_p50,total_annual_runoff_mm_p75,total_annual_runoff_mm_p95,peak_daily_discharge_m3s_mean,peak_daily_discharge_m3s_std,peak_daily_discharge_m3s_p05,peak_daily_discharge_m3s_p25,peak_daily_discharge_m3s_p50,peak_daily_discharge_m3s_p75,peak_daily_discharge_m3s_p95,mean_annual_discharge_m3s_mean,mean_annual_discharge_m3s_std,mean_annual_discharge_m3s_p05,mean_annual_discharge_m3s_p25,mean_annual_discharge_m3s_p50,mean_annual_discharge_m3s_p75,mean_annual_discharge_m3s_p95,total_annual_discharge_m3_mean,total_annual_discharge_m3_std,total_annual_discharge_m3_p05,total_annual_discharge_m3_p25,total_annual_discharge_m3_p50,total_annual_discharge_m3_p75,total_annual_discharge_m3_p95
2062,-1.8306721632403715,0.014628164543253582,-1.8524125395255424,-1.8417349726501517,-1.8324743293797265,-1.8187714931244396,-1.8042963816157342,28.62619999999999,0.0787372846877514,28.4845,28.57,28.63,28.69,28.7255,3.4106776672289216,0.014409404645886819,3.3883014423751874,3.3990230095962226,3.4112362498481708,3.4217243429968156,3.4337310207214173,119.14485478986482,0.18938344049587777,118.89302450055763,118.98586720235954,119.12506324757697,119.27080865709411,119.54341695193422,8457.493697080676,56.32795579927269,8359.673944112084,8418.93731466683,8457.460788286091,8503.722445229236,8540.500235099684,33.367151464152556,0.17307964222771044,33.09527793591878,33.238967726626356,33.379364938349546,33.47927285692893,33.654545217685026,6.932689717949903,0.03807945654194082,6.870729270973485,6.903529359598119,6.9351330002735105,6.9621558270733885,6.991862761815162,218629302.9452681,1200873.741506646,216675318.28941983,217709701.88428628,218706354.29662544,219558546.1625864,220495384.05660295
2063,-2.9059928673751982,0.024999663804011477,-2.951078202590031,-2.922765681581666,-2.9066683876995176,-2.886079490089458,-2.8684269063910364,28.256679999999964,0.08222759634088767,28.13,28.19,28.25,28.32,28.4155,3.353633813141051,0.014518726419448031,3.3308012478573295,3.342091780703633,3.35410501937921,3.3646786877712556,3.3768910035318416,118.68416786422183,0.18286417307066144,118.38550245307533,118.55593404411611,118.71615621240619,118.83789779975699,118.91523840924808,11614.509668100078,80.21784439401013,11481.96377130547,11559.222965526193,11614.970252880634,11677.921661619654,11734.445198364541,29.629629897852958,0.14492944261439486,29.393286795180785,29.52302177698312,29.63476846482552,29.730111019138928,29.87428639515551,9.642862573155467,0.053273769737675516,9.551394817037297,9.603524729987816,9.644557664307083,9.681631528995043,9.725527219108162,304097314.1070308,1680041.6024473333,301212786.95008814,302856755.88489574,304150770.50158817,305319931.89838773,306704226.381795
2064,-2.427664736623097,0.012856960907662763,-2.451138444901815,-2.4359836436428255,-2.4255064969864524,-2.4192033906109423,-2.4072972606787584,27.685719999999993,0.11932008045588971,27.5,27.62,27.695,27.7875,27.87,3.2656381162565657,0.014755207281219271,3.242470525418214,3.254189673402891,3.265978395365246,3.2767583656005086,3.2895854721278193,117.95380390628382,0.08587713263037323,117.80911183225946,117.89155579397817,117.94383119103497,118.02338352619726,118.09550388986968,8394.47038584363,48.657195986137886,8310.730904513699,8361.872911740435,8394.848526739483,8432.972894481394,8466.715693213306,25.711524203881268,0.12179424748812427,25.51181443251945,25.625137201037475,25.71148470568788,25.794730476658298,25.913958486833753,6.6222388730890644,0.028908994811825975,6.574226410789984,6.60247386341614,6.622471549664358,6.642386640602494,6.6687410187055916,209411086.5403715,914171.797537486,207892817.2525652,208786069.49849054,209418444.3321062,210048207.30378827,210881595.98991573
2065,-1.7967723836037912,0.006896098031322163,-1.8076928489923914,-1.8021584109249316,-1.7962755859819308,-1.7918806145321786,-1.7855988035220456,27.089800000000004,0.10940000000000025,26.88,27.0325,27.12,27.17,27.241,3.194058434496729,0.01465482860331222,3.1709177138033144,3.1827433877041154,3.19442792363136,3.205148266283833,3.2181498007315845,117.906094597558,0.11884957351403001,117.73293850150492,117.81091104774768,117.8948215913125,117.98445923860893,118.13708603776286,10336.787901021276,63.062782402823295,10226.247439030409,10296.912459875304,10334.08329321189,10388.356111866115,10425.832913585144,26.835854620570228,0.12323535043126349,26.634692921982175,26.75294973709097,26.835711452405462,26.914518041280314,27.052846382675433,8.29282729668551,0.04213420841280456,8.221869626466198,8.263633527118493,8.29560457317119,8.322584978787464,8.35741682799169,261522601.6282745,1328744.3965062054,259284880.54023802,260601946.9112088,261610185.81952658,262461039.8910415,263559497.08754596
2066,-2.4970575947224463,0.018480295987619074,-2.530613763825834,-2.5092853704191485,-2.4968506593221025,-2.4826940540695888,-2.4688448912130196,26.58988,0.12834167522671647,26.4,26.5,26.6,26.7,26.7955,3.141684648409533,0.014320318855421099,3.1190842519042223,3.130746296359749,3.142058528559735,3.152431290801308,3.165449472306769,118.1535647924303,0.06751762260501033,118.02630238920288,118.11497483842993,118.16432021444126,118.1954097471339,118.24708048273368,11687.84916220473,79.10087102330175,11552.401504790201,11637.298970092266,11688.664391368102,11750.853866673879,11803.691669559224,24.739677157295496,0.19240884299107996,24.46475314748763,24.59803554505035,24.7197631935689,24.87862712631106,25.0360724794159,9.367758289720955,0.0498798703377328,9.287937931723398,9.33253211152365,9.370158669931161,9.403082433369205,9.447178532589072,295421625.42464006,1573011.5909707402,292904410.6148291,294310732.6690098,295497323.81494904,296535607.61873126,297926222.203729
2067,-2.497765518837004,0.01873756256788278,-2.531654828175079,-2.509193873701617,-2.496896092612577,-2.4828341459912693,-2.4688075385666566,26.01684000000001,0.12009668771452436,25.86,25.9,26.05,26.11,26.2255,3.0706071619127258,0.01484038969111548,3.0472489322832192,3.0594105000375356,3.071125711429967,3.081671046487614,3.095428344149244,118.0237441411938,0.08813119584284118,117.88354034634207,117.96950253087125,118.0283840684042,118.08511868889089,118.16453190047872,11387.15387812323,74.99197637342773,11254.74274137429,11336.765330760129,11386.146101910967,11447.046854286355,11495.54353449851,26.119063811765695,0.1631490291864273,25.838163064226983,26.016381050400348,26.136989546988776,26.23092358652121,26.3643123283941,8.743672599204395,0.04338278408532477,8.67619476633191,8.709867934533655,8.746476867220494,8.77683965621377,8.813008525508334,275740459.0885097,1368119.478914803,273612478.1510431,274674395.1834534,275828894.4846655,276786415.3983575,277927036.8604308
2068,-2.013520686905083,0.019261420745752007,-2.0497257617265596,-2.0254254145127377,-2.012756492354834,-1.9976919302541618,-1.9855708384671267,25.53088000000002,0.07229955463210005,25.439,25.47,25.53,25.57,25.681,3.000651375292006,0.014990232888719712,2.977191996476756,2.9894447878421087,3.001139078303149,3.0119812495773157,3.025977331021766,117.52959867031858,0.27356757318839653,117.03711145347135,117.36633389527033,117.55742580513629,117.76900047997978,117.87984479358249,8386.119931443503,57.716766315153976,8283.793333547332,8349.152579261212,8386.933703287956,8432.932152252712,8472.874161749209,24.256358846587677,0.12224410844377301,24.051663032484505,24.176027285755538,24.264187085960387,24.33504182819379,24.454580362674673,6.337512244296461,0.03450510765136155,6.279146628104455,6.313031819485245,6.336679935172514,6.363147767197624,6.390298310943247,200407347.19404057,1091134.3161944158,198561686.33257028,199633217.40849024,200381027.5819993,201218003.95343015,202076569.30797175
2069,-2.0185239914379034,0.01320267549452211,-2.040744796738809,-2.0272334509307877,-2.0191707573096016,-2.00798986654305,-1.998444849372814,25.20136000000001,0.09965816775357646,25.03,25.16,25.21,25.27,25.3755,2.9444992747165943,0.015217434130051232,2.9207673534744325,2.9333185653322675,2.944900984278269,2.955796724835663,2.9705218311499357,116.83839738832233,0.1809836470081373,116.57720378421716,116.69635638429982,116.8268262347908,116.99113395016938,117.09467703687673,8614.92326447848,54.92628189097144,8516.583025178033,8579.783745062367,8614.009806490893,8659.802753795946,8695.861632644852,24.714284563272233,0.14413870973823972,24.46469573654324,24.61834473154166,24.7208847446826,24.81021250152353,24.936546016596598,6.393909893315518,0.031401561399716935,6.342363236930196,6.372019785058602,6.395851050156567,6.416131504891719,6.443305983086944,201638342.39559808,990279.6403014712,200012767.03983065,200948015.94160807,201699558.7177375,202339123.13826522,203196097.48262987
2070,-2.7813944227512244,0.023124201881269967,-2.821338605906293,-2.7951165084089893,-2.7837496157136545,-2.7657668763663543,-2.743232521387701,24.864799999999992,0.10960364957427275,24.6945,24.762500000000003,24.89,24.97,25.0155,2.88925851248272,0.015354649743566172,2.8653163514098954,2.8780819322759323,2.8897747146253083,2.9007903313371197,2.9157178982503535,116.19833241403579,0.1528200701110054,116.01699473844116,116.1127389380653,116.1780106845662,116.25014295939803,116.55644844579139,12293.449989187524,84.56348886127155,12143.510578598041,12237.31501246091,12293.461315127002,12360.648084760312,12415.5458981421,29.182091330085143,0.16357831619568652,28.891539565656185,29.059258782710444,29.196721276620593,29.304204013479904,29.427601747950387,9.035283038519697,0.04634609625192101,8.963491655311334,9.001024934460748,9.039035101040263,9.068813497906522,9.106957227310485,284936685.9027573,1461570.491400579,282672672.8418982,283856322.33315414,285055010.94640577,285994102.46998006,287197003.12046343
2071,-2.4997469046539216,0.01121556354933835,-2.5181377169492123,-2.5066473996710803,-2.500021921496037,-2.4919717337290184,-2.4829484561329,24.221639999999994,0.16134965261815726,23.9645,24.11,24.215,24.35,24.4755,2.8159902547956044,0.015249707231634154,2.7921109464963436,2.8049011926167378,2.81638071934672,2.827558017208357,2.8423132010196173,116.26027042137031,0.1686662370800233,116.0347459141591,116.10071209642567,116.2791077716519,116.38495321999599,116.54867276810246,10567.710333674007,65.63318775553131,10451.15936641497,10527.1787076853,10565.953069757576,10621.32750864697,10661.527225931912,33.57775432101169,0.20676096180332026,33.23665767856825,33.4215327213876,33.59585947118819,33.72239882143071,33.89143393671042,7.695951089284387,0.04119215583019222,7.626183125143084,7.664751201690386,7.6983255694403105,7.726239536426062,7.758625784052363,242699513.5516727,1299035.826260942,240499311.0345123,241715593.89650804,242774395.15786964,243654690.0207323,244676022.7258753
2072,-3.3777918117172008,0.02695933486454242,-3.420368582617765,-3.395527299762718,-3.3791412327942174,-3.3562580906016284,-3.338956377942379,23.676920000000013,0.14330566492640834,23.43,23.572499999999998,23.72,23.78,23.8755,2.7519372840458534,0.015352332631290337,2.7275339506766945,2.7409374669271838,2.752112856176657,2.7637079132196107,2.77832185871229,116.22909422854494,0.13944329889351384,116.02098653087792,116.14238763779414,116.21443876899487,116.31784690320187,116.45320140825271,11781.56751716839,79.58068923197035,11643.095558209301,11726.679743415481,11783.209822972063,11844.709424049419,11899.446341314693,35.97060254034105,0.22268302748265742,35.59830128229131,35.79977880189321,35.99686405751038,36.12869929430779,36.30354370384737,8.21500657311749,0.041695617613116416,8.147659020809543,8.181034615369988,8.216151295273631,8.246879847270733,8.282965537134725,259778223.85775033,1318515.4984090119,257648532.61964768,258703949.02107593,259814422.71966088,260786133.28233406,261927249.40148914
2073,-2.6797602457703857,0.025908551471192014,-2.721040424849151,-2.697739103578928,-2.6830761922579036,-2.6586354502207215,-2.640287306482751,22.89172,0.12799625619524965,22.674500000000002,22.79,22.9,23.0,23.0655,2.6680742132002955,0.015766288531058843,2.6427887504493865,2.656840682324318,2.668247919177529,2.680156547071311,2.694896444752876,116.55178301767675,0.11992075260650166,116.42451423731802,116.47949573201245,116.53763023112245,116.59873050045192,116.83710302321079,13343.801455189816,92.4035893403388,13183.871946991789,13284.543945766203,13345.97623513856,13418.998612974752,13477.964355153908,32.181222908137386,0.20082979935696793,31.843291580821052,32.04057666088919,32.19949797388092,32.31768762067035,32.49808583257869,9.247538427245022,0.04755561709032387,9.16881001160554,9.21148685146492,9.249074210807418,9.280540410653742,9.321171132604297,291630371.8415991,1499713.940560456,289147592.52599233,290493449.34779775,291678804.31202275,292671122.3903764,293952452.8378091
2074,-2.2755135331434597,0.023035972349550796,-2.3136910556227983,-2.2904116637098513,-2.276337492741377,-2.2586547679731868,-2.2394551421899913,22.491959999999988,0.0974954275850925,22.34,22.41,22.54,22.57,22.62,2.6016438815422345,0.016126322807374048,2.5758050438005027,2.5901836247094114,2.601661689133196,2.6137519130025395,2.628972461428445,115.66909902921206,0.256619426044698,115.3128555120074,115.5011357448774,115.63851321474607,115.80646490928399,116.21820282970073,12223.976295489585,84.63667097951844,12077.215103401924,12170.409938363315,12224.055217033361,12293.518908986605,12345.413023745474,30.05519788873426,0.19494195108482645,29.72063715271452,29.91983759974375,30.077750995738203,30.193703147487877,30.35087055856846,8.13706888729302,0.0427374891648438,8.0665650127122,8.101685324650333,8.139455926335199,8.168728904090209,8.202937932096765,256610604.4296727,1347769.4583025144,254387194.240892,255494748.39817291,256685882.09290686,257609034.71938878,258687850.6266035
