rank,log_prob,area_rmse_km2,area_bias_km2,passed,MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,lapse_rate
195,-543.1998168030519,0.43164414355655034,0.2916666666666667,True,5.194528909179474,-0.007017659836983723,0.01142550660442043,0.013924151417902859,0.0011369647224145289,1.9055103037697925,0.02591727868859174,-0.0021926908622630563
196,-543.2007305934558,0.4317792645939989,0.29333333333333417,True,5.421030025610472,-0.00737115262291952,0.011451136192895459,0.013035377068005135,0.0010740628154159773,1.9433295357859506,0.006588394507856144,-0.002207029844647356
197,-543.2051892395114,0.4319529295343817,0.29500000000000054,True,5.206412186239673,-0.007100422134556025,0.01156987177872126,0.01426146280000463,0.0010079688416015711,2.0108521332202653,0.01252583034439616,-0.0022380057212386837
198,-543.2052945691016,0.43164414355655034,0.2916666666666667,True,5.420368945651538,-0.007449237285370522,0.011610814733991727,0.01338779797529625,0.0010139503690996393,1.9939811996481231,0.0026355748786107414,-0.0022292776322776504
199,-543.205349983963,0.4288356328478314,0.28666666666666646,True,5.501688908009154,-0.0075480198451966345,0.011483074763401945,0.013309587547578862,0.0009178825171207403,2.067108832421261,0.009616691425013119,-0.002216687984047129
200,-543.2094731374652,0.43164414355655034,0.2916666666666667,True,5.216594160315454,-0.007055188624451828,0.011306337421078559,0.014051421850941163,0.0010240966611510633,2.0008278101947643,0.03741265170464545,-0.0021593039890138257
201,-543.2098437554325,0.43164414355655034,0.2916666666666667,True,5.258747936349332,-0.007172899581901256,0.011598258934563468,0.01376589557796405,0.0009790216372867074,2.032694633295118,0.006193931177579022,-0.002227193774107653
202,-543.2129343683098,0.43164414355655034,0.2916666666666667,True,5.210799546796437,-0.007050923167592608,0.011310690052593766,0.014047478027229143,0.0010307100898682433,1.9932940214210078,0.03789687099895353,-0.0021612497477972808
203,-543.2134559823421,0.4317792645939989,0.29333333333333417,True,5.361888189736625,-0.007288353221921012,0.011475836854511097,0.013239097770843634,0.0012464510564948064,1.8115307522947415,0.0058900973615008765,-0.002224760210967695
204,-543.2134604792386,0.4317792645939989,0.29333333333333417,True,5.409534196890304,-0.007381245746564766,0.01140123286545176,0.013837228512224749,0.001049910307377662,1.9523321238405678,0.018483369347436267,-0.002244163188765843
205,-543.2136887884534,0.43216509191125996,0.29666666666666686,True,5.479220834216551,-0.007438428652515024,0.011318124005931497,0.013529363063542053,0.0010706803528035566,1.968578713271313,0.0028012795591046483,-0.002191213743026745
206,-543.2141200464907,0.43164414355655034,0.2916666666666667,True,5.636075726821247,-0.007687307754171563,0.011377528519133777,0.01314205753328867,0.0009623819872523535,2.050138988181952,0.01337515732493863,-0.0021849065657922823
207,-543.214606143562,0.43164414355655034,0.2916666666666667,True,5.269851808575101,-0.007203161934121251,0.0115286446600689,0.01429151914761816,0.0010130129820589081,2.0243081743731013,0.01535414879927207,-0.0021986412177729476
208,-543.2156258478738,0.4317792645939989,0.29333333333333417,True,5.40918944065878,-0.007355095620474108,0.011307035634141802,0.01347737824724938,0.0009865076169740402,2.0255864144830587,0.05700029324255347,-0.002141682225744002
209,-543.2172650359639,0.43216509191125996,0.29666666666666686,True,5.4820725265167445,-0.007445443937847279,0.01130804432218451,0.01353310466256782,0.0010621399985982877,1.9749498194583797,0.0031033879060334,-0.002190551161017326
210,-543.2178424517394,0.43164414355655034,0.2916666666666667,True,5.528905006107834,-0.0076115983617474885,0.011593271084652954,0.013179435476405895,0.0011493572700001931,1.8766514899007782,0.004687613787913769,-0.0022451469675038448
211,-543.2187034641278,0.4317792645939989,0.29333333333333417,True,5.415255192370823,-0.007457521240499951,0.011500695607605395,0.01363053674755058,0.0010590125896497793,1.9590422283326097,0.02046916595590915,-0.0022014725697863005
212,-543.2188345902115,0.4317792645939989,0.29333333333333417,True,5.346988120015763,-0.00732455049409668,0.011623179895836125,0.01356592808950066,0.0011243571736706335,1.907010355655055,0.01936916054494435,-0.002228625100912396
213,-543.2191127302162,0.4314896677017128,0.288333333333334,True,5.284298827936738,-0.007121689164530317,0.011302177037989934,0.013570190228953467,0.0010342485353497727,1.9761146475287683,0.0002713608483524421,-0.002197062275872793
214,-543.2191595136126,0.43164414355655034,0.2916666666666667,True,5.215155941806896,-0.00705210435584278,0.011279352027342007,0.01414529292240718,0.0010769263222136117,1.9537866593605675,0.017577352396150523,-0.0021789927004066344
215,-543.2194399722666,0.43164414355655034,0.2916666666666667,True,5.343270408706035,-0.007295828132828718,0.0114999373498991,0.013697708630098386,0.001153616640846239,1.9013486486858437,0.04262959016007148,-0.0021690754071826764
216,-543.2196688722447,0.43164414355655034,0.2916666666666667,True,5.325264522588735,-0.007248076272481744,0.011517541930479647,0.013260135429596732,0.001248112765519205,1.8058489109095839,0.0034270674093396375,-0.0022278326540254205
217,-543.2197007330518,0.4314896677017128,0.288333333333334,True,5.284193823678928,-0.007121535870409993,0.011302479753014736,0.013570242173442191,0.0010343503378934587,1.976007381755946,0.00022402618371308164,-0.0021971635384802715
218,-543.2220745874469,0.43164414355655034,0.2916666666666667,True,5.399846544218902,-0.0073810849076806784,0.011346496351638135,0.013852641678361446,0.0011360159998381933,1.916225997884558,0.028293932903658357,-0.002157498604592233
219,-543.2230619251591,0.4317792645939989,0.29333333333333417,True,5.482483362269066,-0.007484380438787652,0.01129131152665711,0.013553495181533877,0.0010437470268354159,1.9942502629877799,0.02637545537506652,-0.002138636963796655
220,-543.2232008584414,0.4317792645939989,0.29333333333333417,True,5.484410824422797,-0.007475606697920184,0.011378988075216952,0.01334255375300655,0.0010550752458861434,1.9327588744096451,0.026653737013452413,-0.0022414387512028813
221,-543.2237774891838,0.43164414355655034,0.2916666666666667,True,5.34372136059535,-0.007274614383892679,0.011618331570806996,0.013471485131533865,0.0011918750640064488,1.8815106118311498,0.021458703919713037,-0.0021857073737711753
222,-543.2249191315827,0.43164414355655034,0.2916666666666667,True,5.325056757520539,-0.007264665359290167,0.011342745573755175,0.013897677392773117,0.0009447058243331783,2.0644450990328562,0.009387291539074374,-0.002177751926010895
223,-543.2253679685089,0.43154760262725883,0.2900000000000003,True,5.163390543461481,-0.007035681166308519,0.011456799418040939,0.014496214425869907,0.0009278861532518955,2.0870762005825374,0.006898215125514563,-0.0022028784063006695
224,-543.226849400152,0.43154760262725883,0.2900000000000003,True,5.353616431416586,-0.007300388025484656,0.011614062814748433,0.013816315310693019,0.0009229403803098017,2.0691234110051457,0.000538464857172534,-0.0022652195139569375
225,-543.2277684565962,0.43164414355655034,0.2916666666666667,True,5.361712415872792,-0.007228912158029699,0.011333992666207332,0.013360343275285761,0.0010003016973632978,2.0173718824436593,0.02605248904130268,-0.0021642911437874815
226,-543.2287119413971,0.43164414355655034,0.2916666666666667,True,5.414275595843996,-0.007448562054195457,0.011378931558227827,0.01385301684040806,0.001143749292747156,1.8917516148904232,0.02087390666239431,-0.0021922213976348867
227,-543.2297157386973,0.43164414355655034,0.2916666666666667,True,5.455915037324409,-0.0074922642774799065,0.011304926630034686,0.013964863696607778,0.0009243540374842792,2.0741564691414087,0.020190768794719722,-0.002185643848663895
228,-543.2309086949404,0.43164414355655034,0.2916666666666667,True,5.355452176191777,-0.00723516570930027,0.011334959010296198,0.01342807287455065,0.001167806582375844,1.862019476428885,0.016305289954071184,-0.0022117466333428084
229,-543.2311622586809,0.43164414355655034,0.2916666666666667,True,5.493263109732333,-0.007433716800185227,0.011228248214711016,0.013554480229013698,0.0010438662125873775,1.951138853534076,0.0014008791099183737,-0.002241931015392672
230,-543.2322044641586,0.4317792645939989,0.29333333333333417,True,5.376631570464568,-0.0073079305209561235,0.011632290066853025,0.013280501030019761,0.0011644567358531051,1.899393429464693,0.016328877824883646,-0.002199252308846619
231,-543.2328561455805,0.43164414355655034,0.2916666666666667,True,5.506102470688166,-0.007464893321894632,0.011446764549799487,0.013050318711829453,0.0011933924372322738,1.852813377212392,0.02462977180868861,-0.0022087083870798905
232,-543.2360819184632,0.43164414355655034,0.2916666666666667,True,5.294754380592866,-0.007240636966483219,0.011491691796195538,0.014106080391013725,0.0010299386739299357,1.9759566910102095,0.03630938014075282,-0.0022193184572758566
233,-543.2364223455213,0.4317792645939989,0.29333333333333417,True,5.458964161251904,-0.007457435020701944,0.011371179229245822,0.013118196538574697,0.0011475341679721665,1.8949304305048762,0.010761292528190667,-0.0021683577446974626
234,-543.2364466734791,0.43154760262725894,0.2833333333333338,True,5.299707376594884,-0.00719868753645476,0.011467239046507111,0.013903259675115357,0.0010204746461507847,2.0092470790671446,0.023286135946860905,-0.0021776622779133654
235,-543.238328707444,0.43164414355655034,0.2916666666666667,True,5.346854462254579,-0.007228653640065498,0.011331833803102802,0.013476968022390035,0.0011636619125821907,1.8659291469861392,0.019837826256411274,-0.002206481580141224
236,-543.2386494199969,0.43164414355655034,0.2916666666666667,True,5.490186446455311,-0.00750603714682938,0.011481382435246646,0.013683997565888843,0.0009936420828450976,2.009105215460171,0.032675442472598584,-0.0022227360637595327
237,-543.2396017708263,0.4314896677017128,0.288333333333334,True,5.2279579723391505,-0.007131728280502891,0.011520939648827845,0.013868141208717204,0.0012077541490711527,1.8410882633131993,0.014389926360614239,-0.002216882636535191
238,-543.2413180559771,0.43154760262725883,0.2900000000000003,True,5.342943921744697,-0.007288811467127101,0.011617116547767507,0.01386865607418372,0.0009310267024632091,2.0626802719778636,0.0023595707691654866,-0.002265354793459978
239,-543.2451248437714,0.43164414355655034,0.2916666666666667,True,5.493443852760238,-0.007496429504818952,0.01128989757061638,0.013498145351557373,0.0010509368750424393,1.9879877904787548,0.026551450896616282,-0.0021375460198933475
240,-543.2479165588603,0.43164414355655034,0.2916666666666667,True,5.444919677515286,-0.0075069683690514415,0.011551135279594522,0.013554492091419311,0.0010196499195049597,1.9906307911935794,0.012680673894047666,-0.0022122310612319672
241,-543.2493247886433,0.43216509191125996,0.29666666666666686,True,5.415054227824586,-0.007410573613901533,0.011423587317417185,0.01359048262119244,0.0011241513726500127,1.9236868992480114,0.027572276420782305,-0.002170920940978284
242,-543.249651728646,0.4314896677017128,0.288333333333334,True,5.561041528326132,-0.007603555100526545,0.011395325763087914,0.013549252325314584,0.0010370806935825466,1.9544352932501532,0.008435403689904655,-0.002253454782073473
243,-543.2504910317675,0.43154760262725883,0.2900000000000003,True,5.246478301753679,-0.007099187464154095,0.01138918683417953,0.014065844422292242,0.0010662055978313675,1.969772764410613,0.040565128341258395,-0.00216574275718049
244,-543.2510627434654,0.43154760262725883,0.2900000000000003,True,5.351891847385039,-0.007298637959349309,0.011619098066182708,0.013825465476096926,0.0009233778930760733,2.0685540513186393,0.0001856583812181664,-0.0022668374158141516
245,-543.2512661194261,0.43164414355655034,0.2916666666666667,True,5.380467337505644,-0.00729675178069116,0.011427698253984693,0.01318891055354383,0.0011689843786461796,1.854355211209221,0.03601713420768732,-0.0022121808178017723
246,-543.2524665594348,0.43164414355655034,0.2916666666666667,True,5.225627864831276,-0.0071990150330620145,0.011571606770561413,0.014036397819829845,0.0012365110168219135,1.8249929046684006,0.00645910431417563,-0.0022240959087560476
247,-543.2534477958964,0.43154760262725883,0.2900000000000003,True,5.091363458368208,-0.006904758136487427,0.011517546221782669,0.01407501609048313,0.0010822114925842022,1.9487894313967302,0.009902527202810771,-0.0022035275529240657
