MF,MF_grad,r_snow,precip_grad,precip_corr,T0,r_ice,lapse_rate
7.561052585765767,-0.004650978610886449,0.0016340659577179979,0.0005366485799845124,1.7647285606472871,0.024671500832005304,0.0032681319154359957,-0.005
7.171618438852415,-0.004151603579696576,0.001955077537835476,0.0006728658972685822,1.6645508285551103,0.006410763288187425,0.003910155075670952,-0.005
7.050126255659973,-0.003820702568487617,0.001423252937605062,0.0006549896162784047,1.669569950104917,0.031803652863323,0.002846505875210124,-0.005
7.0946437749222735,-0.0037188864977137663,0.0014257921735918698,0.0007306102184521582,1.643462359662832,0.003090996018637944,0.0028515843471837395,-0.005
7.150998666603087,-0.0039681197222676675,0.001607285004953802,0.0005992781179507181,1.7405182431995818,0.0448898131772256,0.003214570009907604,-0.005
7.079980894214291,-0.003884128139007962,0.001351249382046839,0.0009317090800412316,1.4606927788550226,0.0070186111055355075,0.002702498764093678,-0.005
7.769649795948351,-0.00459025642776006,0.0005463483779438228,0.0005001433345021423,1.771381186294861,0.01183282952349146,0.0010926967558876457,-0.005
7.438960275284207,-0.00440549799644568,0.0017643043685659852,0.0004923450089892875,1.856177439330709,0.004310614454674204,0.0035286087371319704,-0.005
7.376714970914334,-0.004063624880335363,0.0010892900504557513,0.0006439646184444817,1.7099847899713394,0.016223709949391766,0.0021785801009115025,-0.005
7.771606907509881,-0.00453757372458327,0.0005484322518430273,0.0006910838062811095,1.6318884698746394,0.013743906597360626,0.0010968645036860546,-0.005
7.7280963170865995,-0.004344103008205126,6.181549956499614e-05,0.0009764317923055116,1.42278517599922,0.014126613335465029,0.0001236309991299923,-0.005
7.4098883419285695,-0.004379073276760008,0.0013621665723763056,0.0007105030774587386,1.6129607044542147,0.008909227716924354,0.002724333144752611,-0.005
7.237538781869359,-0.004410551416500228,0.0018196544883877582,0.0006119944242839618,1.6596620019427002,0.0052367652763962045,0.0036393089767755163,-0.005
7.243222219986646,-0.004348197080917861,0.0017412778223695265,0.0003922416926713054,1.8828573778187119,0.00414086072822935,0.003482555644739053,-0.005
7.859387295891504,-0.004633540662388634,0.0006039127516498045,0.0006923132269609836,1.6511022062665213,0.006943953629808149,0.001207825503299609,-0.005
7.206659970780959,-0.004157825030980635,0.001867796084872679,0.0005421147785614023,1.7898879588234973,0.018244476373306957,0.003735592169745358,-0.005
6.8498655146470275,-0.0037135993003621992,0.0017325541338354732,0.0007208486143190096,1.600140837372396,0.0017238622280364817,0.0034651082676709463,-0.005
7.825473938626399,-0.004525597001372529,0.00041763585392225416,0.0004523322084868679,1.8686383252635221,0.011426791097195719,0.0008352717078445083,-0.005
7.162425022425093,-0.004232816135435788,0.0018932498160062117,0.0005695267655483386,1.7225715697259507,0.01633167331914921,0.0037864996320124233,-0.005
7.512435941046497,-0.0043014019601616766,0.0009643013108648181,0.0008582124613198053,1.5193736662147965,0.006610383484157745,0.0019286026217296363,-0.005
7.523006724536786,-0.00459481878788185,0.0013250203351644347,0.0005756358433673545,1.707262118373513,0.008156052153742172,0.0026500406703288694,-0.005
7.872112459272575,-0.004483502611485974,7.72734730844548e-05,0.0009833466405271057,1.4305759214590732,0.004758725772524378,0.0001545469461689096,-0.005
6.896947279324715,-0.003774259027017987,0.0017403176212324124,0.0007513786114449755,1.577664163668908,0.020730614360833434,0.003480635242464825,-0.005
7.583952823269744,-0.004732058450830368,0.0013997061520400955,0.0005633965068960749,1.7120041040425507,0.010798384873309173,0.002799412304080191,-0.005
7.110829206873102,-0.0038105367561234644,0.0015016938558686137,0.001018413151445448,1.4476496155475145,0.022391093635812674,0.0030033877117372275,-0.005
7.541511615297112,-0.004570002335411131,0.0014048633954337766,0.0006685489332474747,1.6521124952766058,0.009735811760000605,0.002809726790867553,-0.005
7.194743574533742,-0.004139268485764989,0.001430110207986635,0.0008126349030310793,1.4995516499410997,0.08355819355928032,0.00286022041597327,-0.005
7.063123608613179,-0.003981202308019701,0.0017667410186070947,0.0004050765564780817,1.902328708182106,0.0036322176348041616,0.0035334820372141893,-0.005
7.472422017439803,-0.0041116673105909595,0.0007123926211520784,0.0007808325608643499,1.5725079004744982,0.04972811636200286,0.0014247852423041568,-0.005
7.602132442334118,-0.004323925926922976,0.00041102050944096056,0.0006677495331434325,1.6160639984901841,0.02245039902556214,0.0008220410188819211,-0.005
7.817149840630775,-0.004424771808653688,0.00020648215974192457,0.0007849040333179022,1.5649164412039176,0.01143816050406649,0.00041296431948384914,-0.005
7.480108585028449,-0.004384425606753977,0.0013006249781056156,0.0005776908385313195,1.7341309175652064,0.026877343194292868,0.002601249956211231,-0.005
6.953645075193562,-0.0038948989538989225,0.0017940813148518107,0.00045270561389361815,1.8384943869564347,0.0005499026197240166,0.0035881626297036215,-0.005
7.858993109819191,-0.004531649006305877,0.0002559374861501643,0.0005762491847740834,1.717986392655988,0.0026641650457664553,0.0005118749723003286,-0.005
7.224398873662851,-0.004107564134614358,0.0016543971679924352,0.0008175947481000682,1.5599342222116697,0.007853805269738168,0.0033087943359848705,-0.005
7.154680617235629,-0.0038997815704622366,0.0011758550097717099,0.0008770241802111956,1.4913897156268172,0.002629000818651677,0.0023517100195434197,-0.005
7.425463525116009,-0.004070422250850717,0.0008093983912894154,0.0008829437975816306,1.5037473253553124,0.02000381659313271,0.0016187967825788308,-0.005
7.180122287619084,-0.004264967644636647,0.001926225734021126,0.000339867173844967,1.9658789311989402,0.015075228036659566,0.003852451468042252,-0.005
7.100006332548601,-0.004094820628022642,0.001747006439910441,0.0009382738352083685,1.442245260663713,0.020455862903445844,0.003494012879820882,-0.005
