rank,composite_score,snowline_rmse_m,area_rmse_km2,log_prob,selected,MF,MF_grad,r_snow,precip_grad,precip_corr,T0
246,0.8199598993038686,86.246566075121,0.3811823710509186,-682.4485952294925,True,7.136772875091137,-0.004133600964574504,0.0018570972855476264,0.0007734279430606959,1.5786633548702083,0.0015058544590902181
247,0.8204110781467499,86.25006779632182,0.3811823710509186,-682.8087733496357,True,7.1986527579411685,-0.00410925668543537,0.0015580589590290558,0.0008196202572552159,1.5447390217532802,0.00025821162856949154
248,0.8205862684322451,89.45594160179502,0.3685105154537671,-683.0220938990977,True,7.054183906941244,-0.003968111349911884,0.0017074380311532416,0.0007353230156431877,1.5944717691572896,0.0013785378027300656
249,0.8214624319088322,86.25822763762717,0.3811823710509186,-682.8921227936643,True,7.207977160175235,-0.004113828015092854,0.0015333241913157553,0.0008144631934229002,1.548641450893773,0.00035019498000311085
250,0.8215799992664514,87.54479906002726,0.3760983913818294,-682.5627262775895,False,7.228954603120502,-0.004155272288248328,0.0016333748959057866,0.000732572896282681,1.6119121137034287,0.0018732356327362306
251,0.8219775844551089,88.04225482068821,0.3741434662443449,-682.7886285856544,False,7.176839744110395,-0.0040899930840250205,0.0015820166954334644,0.0007445682822823733,1.591783003575716,0.005108958774881194
252,0.8262412377820321,87.474574146075,0.3765191451528943,-682.9192804034363,False,7.2518483210637745,-0.0043068313711053345,0.0018509873400249302,0.0005973866782348935,1.714511415421795,0.0047867681322650586
253,0.8273175802529797,87.48292793151802,0.3765191451528943,-682.8625323646017,False,7.217842720200116,-0.004189529144042362,0.0016799512940106026,0.0007042374637046646,1.623740617098864,0.006989500763838813
254,0.8277770930053912,87.96905735009126,0.3746109092556349,-682.7932946125765,False,7.272742120471947,-0.004225184186310118,0.0016197182908256479,0.000666681227917926,1.657481440492407,0.0008212755978438332
255,0.8283192276499711,88.09147403114957,0.3741434662443449,-682.8165541354716,False,7.171680748065461,-0.004083559151257189,0.00155941669547341,0.0007392068833540874,1.5921378024432666,0.003778859415437418
256,0.8284717318429986,88.09265765749723,0.3741434662443449,-682.7321262409381,False,7.138164857889872,-0.004031383860964825,0.0015902966068343976,0.0007791631296184133,1.5665886530303097,0.001746561501874588
257,0.8292759282350725,86.31887029889072,0.3811823710509186,-682.6347527528222,False,7.038162163335358,-0.004018093956895841,0.0018935604855893266,0.0008427297726806467,1.5261612946542376,0.0014483694312421667
258,0.8303824403362685,87.85998013875327,0.3751222023110159,-682.985096610931,False,7.240149687841413,-0.0042012152529477655,0.0017385207039293776,0.0006836824682011362,1.6504730714115672,0.002299777941926446
259,0.8306291397963719,87.39116574262144,0.3769836424391203,-683.0187113680201,False,7.081740253130595,-0.004012634915477222,0.0018653923526492538,0.0008223416657555678,1.5487549824000204,0.006644854740522205
260,0.8316181966966738,86.33704927882165,0.3811823710509186,-682.6488209031064,False,7.047119981040865,-0.004020940602076928,0.0018663560449178659,0.0008436583104400364,1.5250590832761055,0.001553924524733949
261,0.831804293107119,88.11852256808807,0.3741434662443449,-683.0403387496285,False,7.382834364180988,-0.0042571530749039846,0.001302716760788599,0.0006725383383559834,1.6525216221912895,0.0032560765268654793
262,0.8330287068357541,86.34799663004594,0.3811823710509186,-682.4520233427518,False,7.1370200693256285,-0.004130452679621877,0.00184530661433011,0.0007715680962206194,1.5792238455595338,0.0020036086407225068
263,0.8340262765310309,86.35573903864147,0.3811823710509186,-682.638887158017,False,7.208369969068824,-0.004162467413858341,0.001669539131183192,0.0007675565439685898,1.583535838049144,0.0015496083337567558
264,0.835269881480434,87.65104994377725,0.3760983913818294,-682.4259214921394,False,7.215229599796646,-0.004168446084150114,0.0017001980754191648,0.0007047426251907862,1.63349639105434,0.0005933959713426612
265,0.8368486865640392,86.37764452735384,0.3811823710509186,-682.9570477632338,False,7.237510256940062,-0.00416684170062823,0.0015765765444520207,0.0007821484940205923,1.5714913076185688,0.00532784773285936
266,0.8369832870059841,86.37868919784013,0.3811823710509186,-682.655221877099,False,7.0566463115192395,-0.004023992573760028,0.0018421184763693808,0.000841825865486641,1.5264641977109386,0.0017026011243808344
267,0.836986410012875,88.15874238096345,0.3741434662443449,-682.826168357963,False,7.374850411913749,-0.004245451480809933,0.0013026968602385608,0.0006732767956127721,1.652894553626491,0.0009075503542800636
268,0.8379452886342883,88.04797547041005,0.3746109092556349,-682.494297135942,False,7.0255317185817985,-0.003973007802247892,0.0019154631650259212,0.0007863818532860238,1.5693536290897574,0.002617542509930489
269,0.8380408697017355,88.16692632820777,0.3741434662443449,-682.9411916232928,False,7.296232269056905,-0.004193628323093383,0.0013832335810441583,0.0006886092379133802,1.6316538308260833,0.0035779897363640914
270,0.8383343476685221,88.16920409019613,0.3741434662443449,-682.9571935351275,False,7.275195851846736,-0.004170837469539008,0.0013458936407803692,0.0006948016633678084,1.621659531150233,0.0011605922905742467
271,0.8383343476685221,88.16920409019613,0.3741434662443449,-682.9584383516061,False,7.275158857369079,-0.0041708757624108455,0.0013459053007255982,0.0006948970823169392,1.6215541085344691,0.0011582625725141185
272,0.838358476030568,88.1693913569491,0.3741434662443449,-683.0375695785852,False,7.305654681071682,-0.004160654862232383,0.0013571508360165105,0.0007205829718172045,1.6145883264301693,0.004538120711441785
273,0.8409458502509339,86.40944372443943,0.3811823710509186,-682.7153112821861,False,7.2436951873259,-0.004198138562153028,0.0015509412888376072,0.0007415982101832614,1.5943527228906655,0.0004320479894330768
274,0.8410481754572037,87.69589684837457,0.3760983913818294,-682.4250426195254,False,7.122830747492984,-0.004081172420059263,0.001748410990445634,0.0007515264160053252,1.5895176390032408,0.0011994916982619695
275,0.8415508404823163,86.41413921748602,0.3811823710509186,-683.0524150984793,False,7.305535880131314,-0.004278008091248313,0.0015861674441751336,0.000696508305208668,1.6355404335547183,0.005351776174732899
276,0.8431252294067,88.20638742097039,0.3741434662443449,-683.0237633750407,False,7.068353936943227,-0.003988950192849261,0.00173310452358916,0.0007788578533586118,1.5655667714117985,0.00878751841095958
277,0.8443330260250563,87.7213914633293,0.3760983913818294,-682.8411975724083,False,7.287922238923434,-0.0042210533276998705,0.0015171170538890318,0.0006827337276240496,1.6438273243135857,0.00512786687832368
278,0.847534411011653,88.24060827362769,0.3741434662443449,-683.0113315625096,False,7.34815383537399,-0.0041973408663422635,0.0013091808890015124,0.0007023206032357235,1.6323326519437278,0.004906849494050529
279,0.850290029159842,87.86292821208663,0.3757215280851849,-683.0282810260546,False,7.093303763208135,-0.0040526396497058545,0.0017082353583702992,0.0007497512347647369,1.5821796138729776,0.006663038581775764
280,0.850290029159842,87.86292821208663,0.3757215280851849,-683.0427233460077,False,7.093773972983617,-0.004053340703348047,0.0017077523066078573,0.0007492104394296559,1.5825325042345384,0.006830494196267231
281,0.8506632637108393,86.48486320225089,0.3811823710509186,-683.0486897228491,False,7.391206420288116,-0.004283484026326977,0.0013269174310080443,0.0007207939324623488,1.619786800133655,0.0028370041474828044
282,0.8512361251563676,87.77496828538307,0.3760983913818294,-683.0182418612175,False,7.040917012392972,-0.004008409419392962,0.0017983941263425487,0.0007779277171080116,1.5604337567530642,0.007573864158079029
283,0.8514240993823969,89.04562475003665,0.3710795063055904,-682.8361618082704,False,7.05673909902558,-0.003989339597584125,0.0017439035223815182,0.000735629513109776,1.5943373778970567,0.0010405431498714743
284,0.8515870642618618,89.04688956460501,0.3710795063055904,-682.8244466974564,False,7.056773374804669,-0.0039905743665669905,0.0017460292889855528,0.0007346650102216769,1.594995984031947,0.000765792733498619
285,0.8531354982141268,87.68330778556489,0.3765191451528943,-682.9391221548648,False,6.976615330466142,-0.003952860372855532,0.0019323940052286797,0.0008118914367710602,1.5404428317283185,0.007952058237168387
286,0.8536771504842815,86.41431593543437,0.3815538406743319,-682.9897401793991,False,7.14990199851439,-0.004083433791821356,0.001845776114202267,0.0008174626107138431,1.5631228224231788,0.0025288985370071626
287,0.8550513531441271,86.42498149447849,0.3815538406743319,-682.4796599055347,False,7.116220948416474,-0.004121481828831962,0.001961272940003424,0.0007570611111975308,1.598068865530601,0.0018061514773166486
288,0.8551115116722904,86.51938725948204,0.3811823710509186,-682.7654991521963,False,7.245171694093724,-0.0041972973522607475,0.001541543661722492,0.0007386243361085645,1.5964950947726757,0.0005998487044790735
289,0.8556823866310638,86.52381797465785,0.3811823710509186,-682.7963864094733,False,7.278142901349248,-0.004264640320708709,0.001615691322525253,0.0006960852903990279,1.6317635343146923,0.0026034775625835473
290,0.8557073602011812,88.30404074592056,0.3741434662443449,-682.3982993442794,False,7.031761173345356,-0.00402116401564629,0.0019564571753379893,0.0007314758780514021,1.6050944091983943,0.0028656719278460294
291,0.8559622297340351,86.43205105440254,0.3815538406743319,-682.5249842575952,False,7.161722014980377,-0.004116777054931091,0.0018197750862632795,0.0007886740141779639,1.5768016150594582,0.0005027133451702779
292,0.8563980871475368,88.1911926375885,0.3746109092556349,-682.7964579106105,False,7.097586701692923,-0.0039789600095470066,0.0016495618138395573,0.0008098376615470335,1.5483578459941776,0.0012968569393674466
293,0.8564998811371342,87.81582172123144,0.3760983913818294,-683.0515997541246,False,7.056280473379834,-0.004007960912015209,0.0017560343782069866,0.0007846220261130664,1.5569405537022039,0.00798707366638085
294,0.8565076074401494,86.43628387849455,0.3815538406743319,-682.4912455321928,False,7.1189385482375815,-0.004122846900271471,0.0019571009801408537,0.000756115822815583,1.5989760959904327,0.0018831524613123242
295,0.8566280872241291,88.19297773047816,0.3746109092556349,-682.7919790631959,False,7.097766372615359,-0.003975582351823972,0.0016432077339503998,0.0008114754268311197,1.5474799930492098,0.0012849896171692305
296,0.8567564395385328,87.81781294047322,0.3760983913818294,-682.5278008520327,False,7.132582647852039,-0.004079229469474377,0.0017154237024705134,0.0007493991944737473,1.5913159366891803,0.0027611688102891635
297,0.8571325208329342,87.82073180926021,0.3760983913818294,-683.0384123463277,False,7.061904402466334,-0.00398809044499357,0.0018460963794572904,0.0007991857953070242,1.5635463149509639,0.012068118982379097
298,0.8604846222784058,86.4671505678237,0.3815538406743319,-682.9092338689056,False,7.177554552577532,-0.004156848832223664,0.0018601889121149424,0.0007599287165444895,1.5980799587988006,0.004971241493251695
299,0.8609503318260253,86.56470392413223,0.3811823710509186,-682.735418473574,False,7.326856275391324,-0.004234754509387729,0.0014364060701192805,0.0007389980358751635,1.6054324032443235,0.0009258045572434438
300,0.8613299152969833,87.94861175853617,0.3757215280851849,-683.0484978578447,False,7.221983130906945,-0.00428312800967958,0.0017324683412754773,0.0005803935216308832,1.7126486217480055,0.0006974075693240167
301,0.8624048160288099,88.35602151459622,0.3741434662443449,-683.0177952906205,False,7.227756825428054,-0.004120473607012364,0.0014879329457106413,0.0007225020981807869,1.60770764660638,0.004962621247178655
302,0.8628957149922005,88.35983151441046,0.3741434662443449,-682.6202629977934,False,7.237096654528578,-0.004192907980990614,0.0016994551776191445,0.0006598479106797342,1.6681294633192736,0.0005805684146163131
303,0.8628957149922005,88.35983151441046,0.3741434662443449,-682.6246678518743,False,7.236377654780679,-0.004193101951299667,0.0017032559998460828,0.0006593172309334518,1.6686229910187027,0.0005830577929800207
304,0.862929303849949,86.48612440363935,0.3815538406743319,-682.3824681445135,False,7.074954724416279,-0.004056455744932098,0.0018943654619989951,0.0008113581461696014,1.551555611300771,0.00040483101497760816
305,0.8634424769722288,86.49010727923365,0.3815538406743319,-682.3746391265555,False,7.0723976019462205,-0.0040544850287856276,0.0018995488987758342,0.0008111683117569622,1.551789493752686,0.00039729654391723254
306,0.8643277220966281,88.37094570940523,0.3741434662443449,-682.9793132363818,False,7.061911126837658,-0.0039518941448281,0.0017140209542908665,0.0007945816384570426,1.5599556422783436,0.009479041747022798
307,0.8648717748390826,86.59513930547445,0.3811823710509186,-683.0535323018137,False,7.393758783193914,-0.004285705023425866,0.001323912628739098,0.0007187332747771558,1.6212825638595425,0.0027013153951662636
308,0.8658450709399155,88.38272226475,0.3741434662443449,-682.9573514189536,False,7.105967975690664,-0.004031492247125619,0.0017284611673504943,0.0007479658985243352,1.5918529921695015,0.009690604569396436
309,0.8658765921926903,86.6029379651093,0.3811823710509186,-682.9384222947635,False,7.298902146539239,-0.004206986860334607,0.0014995412407941369,0.000754036164429282,1.5965762084659865,0.0046878125664619125
310,0.8660629756137574,87.78364143905432,0.3765191451528943,-682.952786606451,False,7.293811787872093,-0.004228544393713452,0.0015554869267244214,0.0006827761937219974,1.646075683267243,0.005718622920238338
311,0.8671402079261283,86.61274522906524,0.3811823710509186,-683.0016063824951,False,7.206465619370649,-0.0041727454212972795,0.0017759547439010425,0.000745317046698777,1.6070555008395742,0.006908250935837242
