index,MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,lapse_rate,composite_score,selected,snowline_rmse_m,area_rmse_km2,log_prob,rank
93,5.513081038481265,-0.0073608174260852,0.0111589400887864,0.0131150176773795,0.0006661787424315,2.334918657696586,0.1032135430618222,-0.0021201300129212,544.0917549814975,True,111.0,0.43,-544.0917549814975,93
94,5.133086894582072,-0.0071435485860155,0.0114993198012152,0.0146279870682469,0.0012444492430961,1.762712896585395,0.0174529119542161,-0.0022967501598851,544.0917549814975,True,111.0,0.43,-544.0917549814975,94
95,5.100268781540097,-0.0070763377104856,0.0113130819360631,0.0151541988831061,0.0010413937882465,2.0127997922242185,0.0454313945874876,-0.0020792860850296,544.0917549814975,True,111.0,0.43,-544.0917549814975,95
96,5.309308407533608,-0.0072550326234261,0.0114431894737506,0.014717650310344,0.0007347009166572,2.2500540280406884,0.0037635901736861,-0.0022837094536421,544.0917549814975,True,111.0,0.43,-544.0917549814975,96
97,5.497658264095978,-0.0075601264402928,0.0115798318416508,0.0135493705616341,0.0007821002209741,2.236951328318196,0.0129715998448086,-0.0021904828434884,544.0917549814975,True,111.0,0.43,-544.0917549814975,97
98,5.376777027536797,-0.0073719451737679,0.0107299184355601,0.0137734008716615,0.0010570957110303,1.9889063328810923,0.212168555339507,-0.0018364880809601,544.0917549814975,True,111.0,0.43,-544.0917549814975,98
99,5.196213629680496,-0.006945203660371,0.0116915057513075,0.0134661518814031,0.0010099878026748,2.0039636550316766,0.002724141185313,-0.0022928931139935,544.0917549814975,True,111.0,0.43,-544.0917549814975,99
100,5.586156605463376,-0.0075467375648211,0.0111300695849045,0.0131395442927334,0.0006639066002655,2.328893026777406,0.097812428586642,-0.0021252384655943,544.0917549814975,True,111.0,0.43,-544.0917549814975,100
101,5.718880856113305,-0.0076938368955188,0.0112718803403629,0.0128065495809856,0.0004638140045079,2.5368203845315977,0.0317731704593022,-0.0022715223845084,544.0917549814975,True,111.0,0.43,-544.0917549814975,101
102,5.009867790901567,-0.0067253251432002,0.0116815744977701,0.0147958468256857,0.0006430824962083,2.4735497462684592,0.0323495029437412,-0.002128981561587,544.0917549814975,True,111.0,0.43,-544.0917549814975,102
103,5.889707275473016,-0.0078895355002814,0.0113634263909218,0.0121766197487683,0.0004239097401435,2.604070065992756,0.0377867278155992,-0.0022902669581098,544.0917549814975,True,111.0,0.43,-544.0917549814975,103
104,5.473682464645868,-0.0075745141623126,0.0117469986833732,0.0135579710341962,0.000997254926907,2.050571235239254,0.0559918868339794,-0.0021146239579693,544.0917549814975,True,111.0,0.43,-544.0917549814975,104
105,5.3917014148971,-0.0073612389218317,0.0111592156704226,0.0128317703355308,0.0009956690275161,1.984636191330307,0.0119723191075529,-0.0021498127421723,544.1093667085482,True,111.0,0.43,-544.1093667085482,105
106,5.9802973437604185,-0.0083353886679987,0.0110250837083564,0.0127962878923305,0.0010901333582589,1.9348389137682327,0.0880292765045367,-0.0020618162964896,544.1119353842772,True,111.0,0.43,-544.1119353842772,106
107,5.203771435173612,-0.0071322008955589,0.0113902924183475,0.014726139067727,0.0012129530832336,1.865371839209376,0.0053086696934754,-0.0021639423690456,544.1119353842772,True,111.0,0.43,-544.1119353842772,107
108,5.731134012673523,-0.0080479974177157,0.0117339000790352,0.0131895674815199,0.0010895351561275,1.9645780969116584,0.0534743648810947,-0.0021285654342788,544.1119353842772,True,111.0,0.43,-544.1119353842772,108
109,6.176864477752434,-0.0085053347873971,0.0115850602690095,0.012505320635446,0.0009130654064307,2.058780019275467,0.0731397001140035,-0.0022348648023927,544.1119353842772,True,111.0,0.43,-544.1119353842772,109
