year,glacier_wide_balance_mean,glacier_wide_balance_std,glacier_wide_balance_p05,glacier_wide_balance_p25,glacier_wide_balance_p50,glacier_wide_balance_p75,glacier_wide_balance_p95,area_km2_mean,area_km2_std,area_km2_p05,area_km2_p25,area_km2_p50,area_km2_p75,area_km2_p95,volume_km3_mean,volume_km3_std,volume_km3_p05,volume_km3_p25,volume_km3_p50,volume_km3_p75,volume_km3_p95,mean_thickness_m_mean,mean_thickness_m_std,mean_thickness_m_p05,mean_thickness_m_p25,mean_thickness_m_p50,mean_thickness_m_p75,mean_thickness_m_p95,total_annual_runoff_mm_mean,total_annual_runoff_mm_std,total_annual_runoff_mm_p05,total_annual_runoff_mm_p25,total_annual_runoff_mm_p50,total_annual_runoff_mm_p75,total_annual_runoff_mm_p95,peak_daily_discharge_m3s_mean,peak_daily_discharge_m3s_std,peak_daily_discharge_m3s_p05,peak_daily_discharge_m3s_p25,peak_daily_discharge_m3s_p50,peak_daily_discharge_m3s_p75,peak_daily_discharge_m3s_p95,mean_annual_discharge_m3s_mean,mean_annual_discharge_m3s_std,mean_annual_discharge_m3s_p05,mean_annual_discharge_m3s_p25,mean_annual_discharge_m3s_p50,mean_annual_discharge_m3s_p75,mean_annual_discharge_m3s_p95,total_annual_discharge_m3_mean,total_annual_discharge_m3_std,total_annual_discharge_m3_p05,total_annual_discharge_m3_p25,total_annual_discharge_m3_p50,total_annual_discharge_m3_p75,total_annual_discharge_m3_p95
2026,-0.6643533088653177,0.5909327957922288,-1.339645805336388,-1.142341064737132,-0.6361702161410963,-0.5746055578387407,0.37055990058344135,40.11000000000046,4.618527782440651e-13,40.11,40.11,40.11,40.11,40.11,6.872284581933859,4.3520742565306136e-14,6.8722845819339025,6.8722845819339025,6.8722845819339025,6.8722845819339025,6.8722845819339025,171.33594071139518,3.950617610826157e-12,171.33594071139123,171.33594071139123,171.33594071139123,171.33594071139123,171.33594071139123,6899.018149064079,1026.7187883932695,5026.956220356575,7025.581458859426,7078.230527315316,7150.271040132166,8225.533810617837,36.3568830098167,6.012789405963356,25.359307324453553,35.272348207607735,37.52900737689164,41.212714952871075,42.47766063048902,7.9428346872506035,1.208691926018197,5.705424477470723,8.085764736403599,8.145342252053588,8.366269012528102,9.427382542583583,250485234.69713497,38117308.578909844,179926266.32151672,254992676.72722393,256871513.26076195,263838659.57908624,297301935.8629159
2027,-0.8690561215942655,0.7347796654007948,-1.7843833882233244,-1.7075811306462265,-0.5388917055936454,-0.33313671140349504,0.018867409117697485,40.09199999999993,0.014696938456699334,40.07,40.08,40.1,40.1,40.11,6.84270303636559,0.026305238614700348,6.812681174663136,6.821424598651815,6.843924873820145,6.846668281770526,6.888799201503239,170.6748252353654,0.5990571604641073,170.01949524989112,170.19522451726084,170.6714432374101,170.73985740076125,171.74767393426174,6335.267745906559,353.91742883941913,5765.650419406125,6216.4774806915175,6357.371748353186,6444.613662030999,6896.46751527704,33.31691564211249,4.467572379125905,26.562254432680163,30.023187603288235,34.26667777257145,36.57217954782754,39.21827339575884,7.28609220616451,0.39479206083424967,6.724443439481649,7.1587759850250015,7.210478281260086,7.35937998432658,7.9837297562601535,229774203.81360474,12450162.430468904,212062048.3074933,225759159.46374843,227389643.07781804,232085407.185723,251774901.5934202
2028,-1.6366874734727435,0.9421361416112426,-3.0352951475153906,-2.0958535909034435,-1.8845597410554853,-0.7292897784720338,-0.44262694231612737,40.06367199999947,0.026102038541079012,40.02,40.05,40.07,40.07,40.1,6.804121814198077,0.025583804812515806,6.7675223827842315,6.788575797711118,6.806545542765189,6.813072089445832,6.844970671112312,169.8323774727776,0.5329580902937675,169.10350781569792,169.44426764057675,169.86637241739928,170.02925104681387,170.69752297038184,7012.2238443849,1232.3389702916077,5592.884278427662,6505.4075257805,6722.690624180002,6920.67530930732,9332.281699382487,35.52897333209139,3.1861705740091724,30.02721172548639,34.85572563507116,36.219659659467865,36.52108104526256,40.04099039413115,8.058772107086265,1.4336247736382433,6.432654135588725,7.546405637179797,7.733761907779301,7.815525422310126,10.779473687036022,254837715.07912466,45334656.04189799,203415962.1372409,238635457.62115443,244560112.55256015,247145671.11445972,340872828.7209279
2029,-1.7296459243002658,1.1573979498705365,-3.171728654115351,-2.6320520591595082,-1.632526618018911,-1.4250219513998659,0.20800734167068866,39.9560719999998,0.07546025984582831,39.84,39.92,39.97,39.98,40.07,6.73233522845206,0.04019859622965541,6.6741861989324995,6.705840712175824,6.735266979984787,6.75290969634634,6.793354104243138,168.49213731870864,0.691733946256922,167.52475398926956,167.98198176793147,168.50805554127564,168.90719600666185,169.53716257157816,7481.039819269217,1153.2407559698877,5691.376972542125,6994.217483380576,7271.618089653492,8400.416504281631,9061.783260325068,37.58285451159758,5.621323157942947,30.07135446486129,32.8259140393103,37.0263101121021,43.81182157433538,44.231149922258574,8.528831642715705,1.2989324529593664,6.596966758456384,7.869969744432769,8.264932894196228,9.568882587077539,10.359039100051039,268965234.68468225,40963133.83652657,208041943.6946805,248187365.8604318,260642923.75137222,301764281.2660773,326682657.0592095
2030,-1.3723087556660365,1.039729514909146,-3.386542627680793,-1.1901346024891737,-1.1580096832022222,-0.6281757213467742,-0.5037830671270057,39.8258880000007,0.1371955227257789,39.63,39.72,39.83,39.97,39.98,6.656907074157451,0.08358008619568623,6.536313982486649,6.591410937149474,6.663651756742972,6.730856193056243,6.762146659047625,167.14503550610823,1.5276902734749798,164.933484291866,165.94690174092332,167.30437033003912,168.39770310373387,169.13823559398764,6816.220482042399,1718.890805853498,5291.684660725989,5649.89137176945,5754.580407551555,7458.780583104849,9946.907694271194,34.24359925374106,6.964476179101244,24.032321555085794,28.667671140886394,35.21564978966245,41.34631292737632,42.04790987000172,7.813786455173066,2.011079885727765,6.192235032700163,6.2540821394973785,6.673621823244786,8.446806034012283,11.527646193719146,246415569.6503377,63421415.276310824,195278323.99123234,197228734.35118932,210459337.81784758,266378475.08861133,363535850.365127
2031,-1.6129608101835364,0.8163928084371949,-2.912113590872454,-2.0655349053955567,-1.5668485461963044,-0.8722080138734928,-0.6524178806537817,39.7191119999998,0.14156868105622575,39.56,39.61,39.71,39.75,39.97,6.597072686078402,0.07618833440856339,6.513948261561361,6.539194934474859,6.584163399490901,6.6137236211270265,6.734257314400303,166.08845404969523,1.3238448792152218,164.6599661668696,165.08669859311624,165.8061797907555,166.40393717313498,168.48279495622475,7221.77358046689,1708.8776019674665,5854.074819583666,6242.301048057867,6300.874189807202,7169.508378386126,10562.487743135875,36.222179247055436,4.039004470205415,33.29920614313876,33.59818708725854,34.83627792327802,35.110837421158834,44.30941538771632,8.302570319158947,2.0500915199888103,6.7682107139229855,6.950697964064711,7.1164843108805975,8.4265398522196,12.272730228097732,261829857.58499688,64651686.17436708,213442293.07427526,219197210.99474472,224425449.22793052,265739360.77959734,387032820.47329
2032,-1.08632647345825,0.34043174674960947,-1.5175670869949396,-1.3766690095871514,-1.0938412581621515,-0.8875712481097583,-0.5562019737435073,39.59203199999991,0.1294908142533664,39.46,39.49,39.52,39.7,39.79,6.5268763762896835,0.07356806208616966,6.4577707956117925,6.47092405490783,6.476319050736278,6.584933970705239,6.644401513798164,164.8489955328498,1.319136948945815,163.65359340121117,163.8445771094821,163.9068348728671,165.86735442582466,166.98671811505815,6243.235055850898,687.2464888609329,4988.94702647521,6169.829752582156,6272.850948438041,6870.255865792877,6909.273392555209,39.225641442639336,15.598747160800594,25.865511322660208,32.93773900873393,33.268194701652604,34.15220741902222,70.04558396880054,7.078654403428886,0.7046135145758152,5.867620311572742,6.788626078469525,7.20098243683643,7.62540689181661,7.920507399461178,223844041.0069889,22281570.40332225,185548236.5406779,214672649.3037947,227712347.01061633,241133666.89578158,250465453.18872115
2033,-2.0422215105731656,1.2443500736209967,-3.6191402677814404,-3.3578768809585244,-1.80658122098282,-0.8401627147561785,-0.5983917794835442,39.48415999999974,0.1612832737762968,39.32,39.34,39.41,39.63,39.72,6.4795096370006835,0.07763468407916557,6.3920283914517055,6.415814316110847,6.4473491490095975,6.546011878072575,6.596451574628015,164.0987593534108,1.2961142262333931,162.56430293620818,163.08628154831842,163.59678124865763,165.17819525795042,166.05240878001916,6988.3937059988875,1369.8862169074405,5129.720504818425,6129.923955915507,6609.0032413882345,8096.706918541406,8993.17168294387,40.80667975563017,4.418150847684896,35.28459663864508,37.3427272167596,39.79573535137537,43.923894112295244,47.74623417318931,7.883839781706073,1.613814803592217,5.763935337043754,6.846024908278013,7.53365460081573,8.820683427322574,10.474520265921937,248624771.35588253,50893263.64608422,181771464.78901184,215896241.5074554,237581331.4913249,278169072.5640447,330324471.10611415
2034,-2.1959817695079114,1.088038979934558,-3.6086764743508826,-3.115123260633698,-2.18263598961316,-1.5198221078745469,-0.5602157347360223,39.30707999999942,0.26062945650865943,39.02,39.03,39.28,39.55,39.66,6.391374140835325,0.12774433246492103,6.247854529927949,6.260515133680185,6.369037517294078,6.5198204575014085,6.559577459308098,162.5867445526256,2.172586677970783,160.11928574905045,160.40264242070674,162.1445396459796,164.8656694755139,165.3901546073931,7634.794011630286,622.7964478606558,6594.776121985038,7256.302785931197,7867.746830904759,8100.729700055364,8365.223037222193,39.3711708106116,7.3696661926236695,29.145329936926224,32.861503599807676,41.33030728103719,43.90772061462727,49.6730076698031,8.62181592705151,0.8051929081514265,7.414572959253336,7.9240301269259374,8.925076386413902,9.285216857247011,9.573002813975476,271897587.0754959,25392563.55146338,233825972.8430132,249892214.08273634,281461208.9219489,292818598.81014174,301894216.74153066
2035,-1.5408060996047028,0.6213157139785211,-2.3110585926498994,-1.9742647879989237,-1.4976869744483658,-1.460290367969571,-0.4629380064906694,39.118504000000556,0.27874390035299307,38.77,38.91,39.04,39.34,39.53,6.2968113491233355,0.13540345392933514,6.127228377167932,6.182029631492962,6.274895681340455,6.404309867524187,6.495237588966441,160.95118300223754,2.314996024297283,158.05091147631865,158.88022697231975,160.72784397784494,162.7938451327958,164.31160103633798,6680.641997269761,933.7775126399897,4986.794210483148,6558.481384438086,6976.258609464111,7048.760194468321,7842.364834746496,37.803481239932744,8.731646696554591,27.508856580150812,30.157860201571143,35.69287848563741,45.05508334376699,50.724630706917935,7.4458779670627875,1.0604452984768025,5.673086274954355,7.039435096420762,7.680180693937883,7.930384977327763,8.916492841845159,234813207.5692925,33442202.932764437,178906448.76696053,221995625.2007252,242202178.3640251,250092620.64500833,281190518.2604289
