year,glacier_wide_balance,area_km2,volume_km3,mean_thickness_m,cum_balance,total_annual_runoff_mm,peak_daily_discharge_m3s,mean_annual_discharge_m3s,total_annual_discharge_m3,mean_summer_T,annual_precip_mm,elev_min,elev_max,size_class
2040,-1.4306059011584373,38.02,5.843352793271061,153.6915516378501,-25.319656199864966,6489.880894490449,30.72049876677252,7.2268773628647445,228531206.71945408,10.067598962116483,2212.804432685818,636.8925246581301,1609.842579241746,large
2041,-2.019449072895696,37.84,5.783366436021893,152.83737938747078,-27.339105272760662,6914.293026397482,31.60216897780653,7.62056240621244,240322056.0423155,11.216856861251687,2141.3502790947805,641.5064337550151,1609.842579241746,large
2042,-3.325023286689425,37.53,5.699883290957923,151.8753874489188,-30.664128559450088,7891.411257840979,35.65419141351867,8.620558733476216,271857940.2189059,11.604198236188003,1997.1851965167818,643.289594417564,1609.842579241746,large
2043,-2.562591834857819,37.2,5.564274039608835,149.57725912926972,-33.226720394307904,7178.663683847163,30.227087447326916,7.705137870573907,242989227.88641873,11.700221132332706,2019.3136235771094,640.2688702567463,1609.842579241746,large
2044,-1.6114550367667593,36.9,5.460534511023977,147.98196506840048,-34.83817543107466,8381.379000201418,44.23009817455143,8.769509534749462,277312938.31166136,10.721448688254391,2961.5035253013293,634.955007710775,1609.842579241746,large
2045,-1.502177949025353,36.76,5.3950489858901625,146.764118223345,-36.34035338010001,7255.6540389333695,48.81887733701464,7.595344877470528,239526796.05591056,9.998051465213132,2517.2476933772314,630.924873374024,1609.842579241746,large
2046,-1.5592757216924884,36.55,5.334408783829451,145.94825673951985,-37.8996291017925,7618.210280035813,31.913763136932474,8.071071089282382,254529297.87160924,10.132243227059261,2650.5503660644363,626.1206743121498,1609.842579241746,large
2047,-2.4337494830105526,36.36,5.271698006107723,144.98619378734114,-40.33337858480305,8386.568757928842,52.46524157081691,8.588487554706097,270846543.52521145,11.839763421734878,2604.2616488596973,622.9060221313587,1609.842579241746,large
2048,-1.8705176439512643,36.02,5.175504617436872,143.68419259958003,-42.20389622875432,9408.554162092556,40.881207831729526,9.582329346956852,303016251.5412084,10.987302901803135,3296.773666736747,613.9119638572774,1609.842579241746,large
2049,-2.6782818693390165,35.75,5.101666442710414,142.70395643945213,-44.882178098093334,8693.756120375232,40.565353424616944,9.034419714966003,284909460.1311679,11.138141412457529,2630.5970267189814,612.5411204453185,1609.842579241746,large
2050,-1.8486743989397292,35.46,4.997202415963295,140.9250540316778,-46.73085249703306,9290.277837582835,32.67477110888913,9.738364099776438,307109050.25054973,11.417111218631105,3253.789460047251,603.7393049736296,1609.842579241746,large
2051,-2.3527733165940323,35.22,4.925560813515557,139.851243995331,-49.083625813627094,8399.347753450975,44.38021383771055,8.21681687798438,259125537.06411538,11.830608480010184,2643.6287731861307,600.4613906415805,1609.842579241746,large
2052,-1.7734824472781983,34.88,4.835809758110732,138.64133480822053,-50.85710826090529,7745.693519723314,43.596937228547326,7.659616404110288,242215453.77733716,10.714628009543453,2610.821401385726,591.6922082694877,1609.842579241746,large
2053,-2.0331944998685234,34.62,4.7684026650848885,137.73549003711403,-52.890302760773814,7210.12868097099,39.649479571829545,7.206420677429922,227261682.48343003,10.49735884887482,2262.362551346525,591.2062716545429,1609.842579241746,large
2054,-2.482406493720169,34.28,4.691813226552823,136.86736366840208,-55.372709254493984,7389.800451973469,41.114115002723786,7.399914610706124,233363707.16322833,11.032707824014935,2143.797704371652,590.2917010266152,1609.842579241746,large
2055,-1.9557674777364162,33.91,4.599583143162629,135.64090661051694,-57.3284767322304,8407.857435842705,25.87652645982342,8.407430788570224,265136737.34835055,11.034296064928657,2817.8566232191297,591.0076507196987,1609.842579241746,large
2056,-3.1880669038721083,33.61,4.527697364404931,134.7128046535237,-60.516543636102504,8470.07017152121,32.588984328627596,8.21789994669927,259869719.274503,10.775235919699702,2305.903884685751,592.0529084315081,1609.842579241746,large
2057,-2.3521946377307663,33.18,4.411872920839191,132.96783968773934,-62.86873827383327,7296.222586530633,33.574289715171695,6.9719339945172365,219866910.45109558,11.199258833483345,2157.876872902375,614.4502399994531,1609.842579241746,large
2058,-3.362842035066775,32.91,4.3262730098052975,131.45770312383158,-66.23158030890005,8819.945315136585,36.230743090045145,8.136532365281768,256593684.67152584,12.116483219947344,2381.8149178526746,613.7554802048121,1609.842579241746,large
2059,-2.100790178494864,32.5,4.206423321515591,129.4284098927874,-68.33237048739491,8358.990410789516,36.95897896191936,7.850355236332903,247568802.73299444,11.446705971730632,2731.795045563129,626.1788165191114,1609.842579241746,large
2060,-2.2104420201992947,32.18,4.13195924150529,128.40146803931913,-70.5428125075942,8468.45759243242,39.08162189120884,7.772859171276439,245796461.85777205,11.288779421843898,2731.0596278766625,635.829392127664,1609.842579241746,large
2061,-4.701168193462132,31.83,4.053928531817938,127.36187658868798,-75.24398070105634,12511.714606522946,48.04992302669615,11.615366875644684,366302209.79033077,11.247799363480796,3408.121036293742,640.779202042058,1609.842579241746,large
2062,-2.9342339653225595,31.19,3.8931302560617147,124.81982225270005,-78.1782146663789,9864.786208123507,51.52958977146882,9.041929499010639,285146288.6807995,11.258968133648935,3023.884853105567,644.7064037120681,1609.842579241746,large
2063,-3.2773858511337663,30.82,3.793383881606959,123.08189103202334,-81.45560051751268,9407.121746381763,38.03063728857617,8.387852011378012,264519301.03081697,11.409997305799923,2674.1142095902283,641.9775504595685,1609.842579241746,large
2064,-2.472738827020587,30.24,3.6850122053055343,121.8588692230666,-83.92833934453327,9096.55782513029,27.71846433208441,8.055341586529012,254729233.78585505,10.214426659870389,2886.3103067993216,645.3541195146793,1609.842579241746,large
2065,-3.7951041683667595,29.79,3.6039303466414605,120.97785655056933,-87.72344351290003,9299.028400712647,37.80725078600881,8.158433169610005,257284348.43682113,12.009914510283622,2397.1006422134283,643.3526430239746,1609.842579241746,large
2066,-2.6765086963997797,29.07,3.4842987376665886,119.85891770438901,-90.39995220929981,9864.561232050506,35.616908573872095,8.380563603290474,264289453.79336837,11.682095681203288,3126.520233219214,651.535598744681,1609.842579241746,large
2067,-3.1356735549897534,28.62,3.4003788344920953,118.81128003117036,-93.53562576428956,8204.68469326359,26.63799998510525,6.809810767718281,214754192.3707637,12.128923777012563,2203.610297557408,655.0095216872629,1609.842579241746,large
2068,-3.814224612228327,28.04,3.3046923622743516,117.85636099409243,-97.34985037651789,9644.816035328764,24.84669035742996,7.873222251484668,248970183.32534876,12.858310406473656,2531.7581321538764,655.0172632171833,1609.842579241746,large
2069,-2.8580017878231336,27.14,3.19314317816437,117.65450177466359,-100.20785216434102,8879.427262714058,26.423656677937814,6.963003877451831,219585290.27932093,11.485074196828286,2608.221690191352,663.1277383403587,1609.842579241746,large
2070,-3.275879318284574,26.35,3.11122876486592,118.07319790762504,-103.4837314826256,10571.579652915207,26.67315100251091,8.134256531132465,256521913.9657934,11.990824106602403,3154.0013331246464,680.0875546236364,1609.842579241746,large
2071,-3.489866988995286,25.71,3.019137225837856,117.4304638598933,-106.97359847162089,8663.173355652661,42.23003013473855,6.566519825918322,207081769.2301602,12.530720200883145,2234.276906456514,687.5215325393631,1609.842579241746,large
2072,-3.5314917517839524,25.11,2.9238759360768496,116.44268960879528,-110.50509022340484,9251.888934159413,23.452139894107596,6.664634656108292,210751742.94931886,12.689868965725523,2468.036297739731,693.3261136562226,1609.842579241746,large
2073,-4.134020312279865,24.45,2.8297676790915998,115.73691939024948,-114.6391105356847,11341.570806000052,35.92513791032847,7.848096225391927,247497562.5639598,13.181758329279887,3105.0493615406635,701.009316283197,1609.842579241746,large
2074,-3.7840788547879365,23.51,2.726606997868514,115.97647800376495,-118.42318939047263,10309.762572429416,22.144889266267352,7.115791644437723,224403605.29898804,11.866238084183927,2804.241541196316,717.6415463008041,1609.842579241746,large
2075,-2.924909571339883,22.67,2.633825148404202,116.18108285858854,-121.34809896181251,8388.740994265689,23.02330785523191,5.588210453941911,176229804.8755121,11.88685768389945,2344.5943300916424,762.2869682842261,1609.842579241746,large
2076,-2.6242450497626955,22.28,2.561633666963255,114.97458110248002,-123.9723440115752,9305.334890172788,23.42407044893026,6.0125139306799245,190130120.52153283,11.298043828794475,2866.2313502201364,767.355601485105,1609.842579241746,large
2077,-2.4519912916875657,21.95,2.4977038534600604,113.79060835808933,-126.42433530326277,9943.628336090898,26.002325511671078,6.270002417127643,197730796.22653738,12.06794998763162,3213.8825307831526,767.1071424452956,1609.842579241746,large
2078,-3.084861014927928,21.52,2.4397607480882004,113.37178197435875,-129.5091963181907,10067.131025344419,22.586969540302164,6.423113012612213,202559291.96573874,11.898320683326252,2993.4387136215964,776.9287016281705,1609.842579241746,large
2079,-3.8681395485114294,21.0,2.367985044387085,112.76119258986118,-133.37733586670214,9149.948338772094,26.663133442938037,5.541114701326473,174744593.22103164,11.871234342463481,2263.40657149121,786.4032575087665,1609.842579241746,large
2080,-2.8824479459548478,20.41,2.280881829161077,111.75315184522671,-136.259783812657,8274.412798076686,19.31519189339011,4.900030155848986,154950713.60031897,11.343015129002525,2309.9474429518436,799.0630717012189,1609.842579241746,large
2081,-3.1100662397759335,19.95,2.2175127880047105,111.15352320825616,-139.36985005243292,9305.743326997663,24.226414355395864,5.241762850982596,165304233.26858717,11.277559641270372,2652.440622090452,806.2647244260174,1609.842579241746,medium
2082,-3.4500763213901933,19.64,2.1493057454537414,109.43511942228825,-142.8199263738231,9236.076603492584,21.273154665847628,5.2531609322861925,165663683.16057736,12.39158359624235,2477.958051469685,815.3125178727761,1609.8358319123538,medium
2083,-1.9813432817314058,19.24,2.0752940213346363,107.86351462238235,-144.8012696555545,7879.40007305126,17.6890090888985,4.345135600555693,137028196.29912433,10.96051285384255,2526.4772156301624,810.3783733079129,1609.8286387788694,medium
2084,-3.3554637810492354,19.02,2.0331858183915386,106.89725648746258,-148.15673343660373,9734.33307450827,23.632644262082113,5.344251057175112,168998044.63041425,11.950263186492338,2733.164104672019,817.2544250202834,1609.824453924021,medium
2085,-2.084043048825725,18.7,1.9631553948086529,104.98157191490122,-150.24077648542945,9242.167520455709,17.65788067749902,5.066123971884311,159765285.5773436,10.497063624477738,3068.6365244194835,823.2509780726272,1609.817566094099,medium
2086,-1.883640364719042,18.44,1.9202242436316812,104.13363577178315,-152.1244168501485,7986.418922765854,19.293361047333203,4.183935987008702,131944605.28630643,10.476178654517652,2616.6592911017324,824.0814544561074,1609.8134238343468,medium
2087,-2.113590669248637,18.2,1.8818116071642583,103.39624215188232,-154.23800751939712,8039.582506047939,22.90457236955078,4.069255997806365,128328057.14682153,12.185707038519014,2541.498703877801,829.1258037849717,1609.80970772269,medium
2088,-3.68191545094215,18.04,1.8392246189678425,101.95258419999128,-157.91992297033926,11051.334206747137,26.94446842310527,5.7433254258078685,181617733.94506675,12.546934581172195,3162.620624767678,821.0341692170585,1609.805631738088,medium
2089,-3.9549110802854344,17.59,1.7664802502363028,100.42525584060847,-161.87483405062468,11316.637268834518,23.61686856177454,5.730404952504753,180714050.58218992,11.475386192624823,3160.264414439148,829.3345063300881,1609.798404525194,medium
2090,-3.559444162775969,17.24,1.6899129065019332,98.02279040034415,-165.43427821340066,11301.013812624029,20.904407886221083,5.75009050149377,181334854.05510753,12.190031910079819,3326.512672806841,822.7862642962468,1609.7909313725713,medium
2091,-5.540675901929416,16.92,1.6223202033446633,95.88180870831343,-170.97495411533006,11250.822323316861,25.28941022952123,5.454388521812761,172009596.42388722,12.98181545022503,2456.2333441629535,813.5919285225848,1609.7841732403217,medium
2092,-4.300429657302392,16.35,1.5209317965672742,93.02335147200453,-175.27538377263247,10671.545861622575,20.249067152107024,5.072942903750913,160418629.67957285,12.79681682312617,2742.01705498416,800.7189421533546,1609.7734878989097,medium
2093,-5.660094938537104,15.95,1.4438233776641594,90.5218418598219,-180.93547871116957,12090.610514769469,18.4229277100171,5.655799180722548,178361282.96326628,14.15715021478855,2770.296550273045,793.2225570355397,1609.7649339244729,medium
2094,-5.810093735890419,15.43,1.3459753046981007,87.2310631690279,-186.74557244706,12816.88032463851,24.736622231665205,5.819731981021105,183531067.75348157,14.339722621059778,3020.5530892691177,782.6185307103289,1609.753591639659,medium
2095,-6.103099561491581,14.9,1.2490843634893103,83.83116533485304,-192.84867200855157,12849.546358422596,17.22600497510118,5.650522225562399,178194868.9053358,12.925261733980122,2910.2881590426396,772.0260168983549,1609.741693210778,medium
2096,-5.308002903822823,14.29,1.150899551156402,80.53880693886647,-198.1566749123744,11084.972013989789,16.055626947615547,4.613023574573658,145874876.68459806,13.888319137154701,2494.1427040392978,757.8950523203415,1609.7289463354184,medium
2097,-6.8612887287283755,13.9,1.0684056576524252,76.86371637787232,-205.01796364110277,12156.499520105308,18.239787271108053,4.971748768282706,156789069.1565634,14.432434028265112,2288.2645111030643,750.739345607933,1609.7175360343595,medium
2098,-6.208514917825624,13.36,0.9662735034644099,72.32586103775523,-211.2264785589284,12079.541643097891,14.226164342084974,4.722555457593969,148930508.9106834,12.864091902331007,2538.4190188445496,741.4346350463314,1609.7027623461843,medium
2099,-7.023741291085687,12.79,0.8767481396217763,68.54950270694107,-218.25021985001408,13787.8656720362,16.134329530489964,5.224842328835528,164770627.68215722,13.808294491283114,2926.4265498211166,724.0741558134467,1609.6892098299488,medium
2100,-7.303391837953825,12.19,0.7804055424925158,64.02014294442296,-225.5536116879679,13228.69604729493,13.040213909994995,4.762778121120728,150198970.82766327,14.634204644879413,2564.9521924511,718.7145482583337,1609.67326596522,medium
