year,glacier_wide_balance,area_km2,volume_km3,mean_thickness_m,cum_balance,total_annual_runoff_mm,peak_daily_discharge_m3s,mean_annual_discharge_m3s,total_annual_discharge_m3,mean_summer_T,annual_precip_mm,elev_min,elev_max,size_class
2058,-2.6103254633703368,32.88,4.320760409000836,131.4099881082979,-65.70772909542018,9937.819920067526,35.46322355096231,9.503939548486906,299716237.6010831,12.470185649013876,3197.988824276925,612.4939964836684,1609.842579241746,large
2059,-4.3538311882588765,32.57,4.227309323838587,129.79150518386817,-70.06156028367906,12494.207538161325,41.04058385736724,12.03113353812276,379413827.2582393,12.55647443287512,3553.0901299822917,628.1568147742588,1609.842579241746,large
2060,-3.2774295496783066,31.95,4.075388696744849,127.5552017760516,-73.33898983335736,11456.639966797009,37.51525457965088,10.648660883352765,336736213.9177345,13.493645088536988,3569.278124015318,629.322126275923,1609.842579241746,large
2061,-3.623560435931092,31.46,3.961730013129597,125.92911675554981,-76.96255026928846,11331.850254755776,39.738961937537674,10.24033768881818,322939289.3545701,13.027185187269652,3363.7793955677043,632.4933903786032,1609.842579241746,large
2062,-5.437935069472756,31.01,3.8384590734652884,123.78133097276003,-82.40048533876121,11831.23819392439,39.96020555909231,10.70455969857992,337578994.6544164,13.878050426952056,2789.692223528743,642.8802548414981,1609.842579241746,large
2063,-3.473677482780958,30.14,3.661413141505371,121.48019713023794,-85.87416282154217,11433.21615703484,33.95348261675578,10.032069766537008,316371352.15751106,12.74876138037427,3468.732206805193,646.2917827371818,1609.842579241746,large
2064,-4.03304321676022,29.46,3.550287139107662,120.51212284818946,-89.90720603830239,11723.147659553782,31.781896396916984,10.118092261739708,319958360.73763776,13.892966934877002,3346.807427509294,652.565516752607,1609.842579241746,large
2065,-3.3443874277836074,28.73,3.4239314280290807,119.17617222516814,-93.25159346608599,10120.112956910394,33.874088859937615,8.240611455461638,259875922.8594382,12.337987481130046,2946.0439061003462,653.0278457222774,1609.842579241746,large
2066,-4.167756589288181,28.09,3.3212611968753096,118.23642566305837,-97.41935005537417,9231.164085372962,32.245052262275024,7.546590545679706,237989279.4485552,13.067954681367818,2198.7192228853105,659.9886216689672,1609.842579241746,large
2067,-3.2732612894647417,27.2,3.1986701516559815,117.59816734029343,-100.69261134483891,11025.498861179065,37.03898424786771,8.864678834254665,279556511.71705514,13.202915021784767,3358.289064946853,665.0648380216123,1609.842579241746,large
2068,-4.753169058749992,26.31,3.10536117480068,118.02969117448423,-105.4457804035889,10972.915900918146,30.950368470827016,8.557559982249263,270610584.7826791,14.071282802425406,2688.75653224086,678.7775215569492,1609.842579241746,large
2069,-2.9584418098882597,25.44,2.974818417931497,116.93468623944564,-108.40422221347715,8691.462568926472,19.337929458873646,6.555385591434567,206730640.0114805,13.724016931919788,2474.6408837763843,695.6876839206448,1609.842579241746,large
2070,-4.122466883862208,24.98,2.8937954656142386,115.8444942199455,-112.52668909733936,11499.745623550427,34.945437883718995,8.479916381897175,267422643.01950932,14.313291794458001,3182.5123932598653,697.9949017977016,1609.842579241746,large
2071,-3.3965333985742783,24.03,2.7874180341994577,115.99742131500032,-115.92322249591363,9457.474918647036,24.05213131432612,6.743287341538083,212656309.60274497,13.635954811399237,2607.3627490374615,718.0262343858296,1609.842579241746,large
2072,-4.538314811770213,23.17,2.702019298169417,116.617147094062,-120.46153730768384,13597.149516060555,30.20022875372066,9.380092077824665,296621023.7218027,14.722338511600848,3889.194713680983,735.8052864071522,1609.842579241746,large
2073,-3.6829765316495404,22.45,2.59067695406565,115.39763715214477,-124.14451383933338,10269.6655538519,20.70460857204469,6.670672167212655,210366317.46521828,13.347359694742478,2826.4571572188643,754.6984043059704,1609.842579241746,large
2074,-4.541275696929258,21.99,2.5018841484513255,113.77372207600389,-128.68578953626263,12233.703893847363,27.326804618584916,7.826370103817683,246812407.59399444,13.79679538491741,3300.4182009648375,768.9409249403893,1609.842579241746,large
2075,-3.89420244525533,21.27,2.3969699536911553,112.692522505461,-132.57999198151796,12200.567069995133,29.184732354132958,7.606295418305318,239872132.3116765,13.639652414044448,3561.129095726787,787.6966347657959,1609.842579241746,large
2076,-3.534056183072333,20.56,2.309241105881595,112.31717441058342,-136.1140481645903,11699.416457087553,30.71906659381265,7.046588219313355,222830031.30641463,13.509628006654346,3498.143995536096,801.8891236855648,1609.842579241746,large
2077,-3.230932653729088,20.06,2.2311327964211194,111.22297090833096,-139.34498081831939,10159.459150484887,21.982724358739343,5.965951442208799,188142244.68149668,14.238066959518292,2966.9569945179483,809.6304523482266,1609.842579241746,large
2078,-6.60696973978896,19.63,2.1612324052054985,110.0984414266683,-145.95195055810834,14955.743993622633,24.894464798880563,8.59617583038577,271089000.98704565,16.504166972256066,3574.0665108124576,812.5281323587926,1609.842579241746,medium
2079,-5.804407940182451,18.93,2.0217649955872266,106.80216564116357,-151.75635849829078,13672.41631566592,35.68704816285867,7.633216907367676,240721128.390747,14.777080697735855,3370.478644290401,821.1275274703196,1609.8285774842748,medium
2080,-6.1937224420859245,18.31,1.9025809036878454,103.90938851380915,-157.9500809403767,14559.036584063942,21.666744286051696,7.807223385344658,246883140.78072292,14.71779703157792,3586.707032305262,830.1621831784033,1609.8168007854676,medium
