year,glacier_wide_balance_mean,glacier_wide_balance_std,glacier_wide_balance_p05,glacier_wide_balance_p25,glacier_wide_balance_p50,glacier_wide_balance_p75,glacier_wide_balance_p95,area_km2_mean,area_km2_std,area_km2_p05,area_km2_p25,area_km2_p50,area_km2_p75,area_km2_p95,volume_km3_mean,volume_km3_std,volume_km3_p05,volume_km3_p25,volume_km3_p50,volume_km3_p75,volume_km3_p95,mean_thickness_m_mean,mean_thickness_m_std,mean_thickness_m_p05,mean_thickness_m_p25,mean_thickness_m_p50,mean_thickness_m_p75,mean_thickness_m_p95,total_annual_runoff_mm_mean,total_annual_runoff_mm_std,total_annual_runoff_mm_p05,total_annual_runoff_mm_p25,total_annual_runoff_mm_p50,total_annual_runoff_mm_p75,total_annual_runoff_mm_p95,peak_daily_discharge_m3s_mean,peak_daily_discharge_m3s_std,peak_daily_discharge_m3s_p05,peak_daily_discharge_m3s_p25,peak_daily_discharge_m3s_p50,peak_daily_discharge_m3s_p75,peak_daily_discharge_m3s_p95,mean_annual_discharge_m3s_mean,mean_annual_discharge_m3s_std,mean_annual_discharge_m3s_p05,mean_annual_discharge_m3s_p25,mean_annual_discharge_m3s_p50,mean_annual_discharge_m3s_p75,mean_annual_discharge_m3s_p95,total_annual_discharge_m3_mean,total_annual_discharge_m3_std,total_annual_discharge_m3_p05,total_annual_discharge_m3_p25,total_annual_discharge_m3_p50,total_annual_discharge_m3_p75,total_annual_discharge_m3_p95
2027,0.2364992612786408,0.01288705286130126,0.21643733066982415,0.22527596636615577,0.2368598698810207,0.24506239324440082,0.25871069664042284,38.00656000000009,0.010778051772003635,37.99,38.0,38.01,38.01,38.02,5.8513844219967615,0.0053152159100374055,5.842927578087428,5.847676847865253,5.851368342061621,5.855076859871934,5.860354400846783,153.9571996969808,0.10280384062999,153.80172619340425,153.8881022097743,153.94548017876713,154.03575114476064,154.1356838795121,7927.618152009506,47.12415779046004,7844.846418318551,7894.733695042242,7923.5426431607075,7966.359698961491,8000.73809303456,33.91934107962252,0.19046798425375194,33.60827800616772,33.78733587812987,33.91670325056219,34.07212800202162,34.208823800512306,8.743116027810268,0.052739352296029045,8.650313958493243,8.707681033557387,8.739315893019002,8.78470244639819,8.82126559872984,275722907.05302435,1663188.21400757,272796300.9950429,274605429.0742658,275603066.0022472,277034376.3496133,278187431.9215442
2028,-1.1180253325153429,0.00506768638013044,-1.1263014964749753,-1.121707999586061,-1.1180468310846918,-1.1148048924165415,-1.109417407428732,38.00656000000009,0.010778051772003635,37.99,38.0,38.01,38.01,38.02,5.861371679452667,0.005519950897477775,5.852320634640634,5.857631911010181,5.861076975662813,5.865302359938146,5.870782044183337,154.21997665395696,0.10959121736665814,154.04567336870744,154.14472055218513,154.2085159010598,154.2992194180637,154.41218345007692,8171.325184530709,46.374571062182355,8092.468820932706,8138.51906972047,8167.262400875032,8208.10885199302,8238.46760690096,39.31121086926067,0.2818097376582314,38.83533448865321,39.11353089950283,39.31203942115957,39.53891077983093,39.72832023149437,9.315227154485516,0.052995729794809474,9.225704903211538,9.278411112638215,9.31230069261041,9.357944426491244,9.392567377355068,293765003.54385513,1671273.3348091138,290941829.82767904,292603972.8481587,293672714.6421619,295112135.4338278,296204004.8122694
2029,0.3271623571343379,0.01454133241695175,0.3049141823358723,0.3163949227324989,0.32798793272218807,0.33784261875125504,0.34906443149183963,37.908759999999944,0.016770879523746042,37.89,37.89,37.9,37.92,37.94,5.814303500922413,0.005709111337616778,5.804986155002107,5.8104347123302365,5.81398233868388,5.818412816793991,5.824117669973261,153.37621894602236,0.09025122912302906,153.2062854315679,153.32255628024458,153.370180338492,153.4410115518906,153.5187188231856,7377.533872154537,40.98282963859984,7307.135282543483,7348.072476986383,7376.308852060261,7410.399929104551,7440.372312652274,40.21130956378506,0.24750819161059245,39.79546813084345,40.04923037798606,40.20608152247035,40.39941040289597,40.57812948343854,7.984942312363845,0.0450646070563268,7.907536442953634,7.953309880971079,7.985948813882539,8.02044847017757,8.055815379377217,251813140.76270616,1421157.4481283214,249372069.2649858,250815580.40630397,251844881.79459974,252932862.95551983,254048193.8040399
2030,-0.8572415103079455,0.007904125454760711,-0.8704179440372078,-0.8626383075728628,-0.8560793644976861,-0.8518655094909634,-0.8444608152065581,37.908759999999944,0.016770879523746042,37.89,37.89,37.9,37.92,37.94,5.82808393639277,0.005967229936094296,5.818002422623685,5.823807295203202,5.827656268770122,5.83232223072485,5.838542797740026,153.73973267617168,0.09768303683848502,153.54981321255437,153.68304682103366,153.73620499791951,153.80749263971424,153.89318347438115,9941.375521867409,64.04917517814481,9833.638268499168,9899.519499355496,9938.102747628403,9992.336857253478,10036.827815108052,45.7566392935469,0.3075015362204728,45.23992116054895,45.554649692502096,45.75287660707782,45.99714931185297,46.19973245652898,11.006955743300592,0.07232533028463171,10.882124949852301,10.960839541194364,11.006370828200547,11.064935545869702,11.112779934032787,347115356.3207273,2280851.615856146,343178692.4185422,345661035.7711055,347096910.43813246,348943807.3745469,350452627.999658
2031,-0.6312839267533784,0.005712520702673127,-0.640418570242442,-0.6356212008676403,-0.631269113848556,-0.6271232328969947,-0.6217301582894883,37.83619999999997,0.02143735058256975,37.81,37.83,37.83,37.84,37.88,5.791970869982931,0.0061375468648115945,5.781822052594419,5.787610558994271,5.791609151832011,5.796360424727942,5.8026671601490225,153.0801078495608,0.091236184466251,152.93688165906374,152.99053245116522,153.0925517520609,153.15763606876482,153.20601723460805,10719.714488795507,65.97582312680859,10607.081092215973,10674.542660895246,10716.240894345847,10771.92501385474,10818.722112184707,58.926425970541366,0.3958626734832229,58.273954653157894,58.653926905037366,58.930124035474705,59.23716976205314,59.508790679063715,11.771463609642245,0.07413822649268074,11.64494481546555,11.72071047690262,11.768716636537539,11.830934168712535,11.879248162815024,371224876.39367753,2338023.110673181,367234979.7005216,369624325.59960103,371138247.8498478,373100339.9445185,374623970.06253463
2032,-1.2291487995585775,0.008512901064474207,-1.2434778883137032,-1.234467555622143,-1.2286941741056912,-1.2241238952114832,-1.2148093751839102,37.73415999999998,0.022563120351582876,37.72,37.72,37.72,37.76,37.78,5.765515042040588,0.0063031862356124685,5.7552841001848645,5.760941693309105,5.765251629743423,5.769911865027078,5.7764162730503985,152.7929516241889,0.09247814755382451,152.61229260124122,152.72910109515124,152.81725095102234,152.8611126660384,152.90798452923292,7587.382682106227,40.466582628452116,7519.515266381547,7559.117835902522,7587.013766554797,7619.1291911367125,7646.057908623185,43.41869435451414,0.2593347516940927,42.98559171224558,43.23662532851142,43.41319068426752,43.61289669970215,43.82286941059623,8.157554550444459,0.044588759580789956,8.082964710324168,8.126930653286411,8.157073854033744,8.193759971827294,8.225257573049467,257256640.30281642,1406151.1221397908,254904375.10478297,256290885.08204028,257241481.0608081,258398414.47154555,259391722.823688
2033,-1.3070484545118266,0.0063900174936838885,-1.3166845092120356,-1.3116745636387617,-1.3069789424218408,-1.302054200398913,-1.2977212020633724,37.51692,0.025339960536670057,37.5,37.5,37.5,37.54,37.57,5.714390496203819,0.006429397790086808,5.703701706242464,5.709744207986969,5.714030932928223,5.718815706108122,5.725777096617314,152.31499356586104,0.10056500829994382,152.09871216646573,152.25984554631918,152.34818182847835,152.3823903525489,152.4242149701296,6447.691990526899,37.25371036344114,6385.428678966757,6422.440149312011,6445.611680096875,6476.486763967841,6501.153574352042,38.64688019625467,0.25393263805701544,38.23804498046358,38.48454330800308,38.64957889743915,38.845080981343926,39.029111219110966,6.998579997191795,0.04149328912588341,6.928952870449868,6.970126404997485,6.9980388186798415,7.032289996936317,7.058547532708412,220707218.79144034,1308532.3658738583,218511457.72250703,219809906.3080007,220690152.1858875,221770297.3433837,222598354.9914925
2034,1.2755663480420758,0.02111366735650596,1.2429338179068625,1.2594207319592199,1.2783993574816361,1.2895034544573,1.308669329120267,37.37204000000001,0.010892125596044314,37.36,37.37,37.37,37.37,37.3955,5.660199252280817,0.006546868943451069,5.649214167480052,5.655640267395173,5.659696957565238,5.664825835272524,5.671777762519595,151.45543018444138,0.14761200016773063,151.20767850274007,151.34172511092245,151.4502798385132,151.58752569634794,151.67210722648042,6648.875763472745,37.5117899920031,6583.068410410307,6623.626005143306,6647.577758862246,6677.759890140324,6703.762786095792,34.09654951207955,0.1852005345482148,33.78550800687055,33.961307104190794,34.098699130556696,34.24981307089082,34.38176214163173,7.269057010310834,0.041691440210276064,7.1953969609567245,7.240562977039904,7.268606425949773,7.3006240292171505,7.329014992389368,229236981.87716255,1314781.2584712647,226914038.5607313,228338394.0439304,229222772.24875206,230232479.385392,231127816.7999911
2035,-0.6410755024711368,0.008774406180049979,-0.6560825412067142,-0.6467102971738273,-0.64140655971824,-0.6343996852322629,-0.6271075499317342,37.37204000000001,0.010892125596044314,37.36,37.37,37.37,37.37,37.3955,5.7131665457999095,0.006948037082989225,5.701371827899382,5.708330390882212,5.712576085749793,5.718106837031323,5.724900275503526,152.87272612671043,0.15852672984892102,152.59668072379196,152.75168292433,152.8652953104039,153.01229234457037,153.11310185572236,7882.213056096587,43.13559737404126,7809.153974609682,7851.657005780426,7880.623682489342,7916.644607113963,7949.089395022322,30.585655127866975,0.20015553504757422,30.259421577594004,30.454115711585615,30.58315399519976,30.746929984840627,30.876404287750326,8.661930239332785,0.04805903772707339,8.580294398409269,8.62809524406681,8.660318581635146,8.700032908608659,8.734729243211302,273162632.0275989,1515589.8137609866,270588164.14823467,272095611.6168909,273111806.790446,274364237.8058827,275458421.41391164
2036,-1.4704114397655292,0.0064552495342732365,-1.4813862211438107,-1.4754357629650297,-1.4696553257438123,-1.4659623925405232,-1.4602749903953425,37.37204000000001,0.010892125596044314,37.36,37.37,37.37,37.37,37.3955,5.686546254786134,0.007222447780580102,5.674306515563896,5.681457480640859,5.686060836326824,5.691644351474334,5.698687380157229,152.1604200128536,0.16622064328628305,151.87440462628592,152.03257909127265,152.15576227794554,152.30282785080595,152.4097061628857,10305.87428895167,59.979299553903125,10205.612658823044,10264.82906463369,10301.980425831647,10353.738136705495,10392.847776146502,45.53889235465983,0.2858335776331859,45.07718905891141,45.345333695562374,45.54014129988852,45.765995520177064,45.9506006899841,11.382148851356344,0.06693876396511507,11.270248998149953,11.33655917711388,11.378963996328135,11.43503835303001,11.477560163951159,358947446.17637354,2110980.8604038674,355418572.40565693,357509730.2094633,358847008.58820415,360615369.50115436,361956337.3303637
